scatter_name,x,y
AverageWellBeing_GDPPerCapita,5.4,1780.0
AverageWellBeing_GDPPerCapita,3.8,394.0
AverageWellBeing_GDPPerCapita,5.5,2740.0
AverageWellBeing_GDPPerCapita,7.7,101564.0
AverageWellBeing_GDPPerCapita,6.9,21534.0
AverageWellBeing_GDPPerCapita,5.1,1266.0
AverageWellBeing_GDPPerCapita,4.6,2783.0
AverageWellBeing_GDPPerCapita,6.9,10139.0
AverageWellBeing_GDPPerCapita,5.8,3858.0
AverageWellBeing_GDPPerCapita,5.8,6389.0
AverageWellBeing_GDPPerCapita,5.0,2605.0
AverageWellBeing_GDPPerCapita,5.9,13142.0
AverageWellBeing_GDPPerCapita,5.0,20577.0
AverageWellBeing_GDPPerCapita,3.9,3191.0
AverageWellBeing_GDPPerCapita,5.2,8577.0
AverageWellBeing_GDPPerCapita,5.6,14079.0
AverageWellBeing_GDPPerCapita,3.3,667.0
AverageWellBeing_GDPPerCapita,3.7,1019.0
AverageWellBeing_GDPPerCapita,5.2,5659.0
AverageWellBeing_GDPPerCapita,4.5,619.0
AverageWellBeing_GDPPerCapita,5.9,17207.0
AverageWellBeing_GDPPerCapita,6.1,22478.0
AverageWellBeing_GDPPerCapita,5.1,7592.0
AverageWellBeing_GDPPerCapita,6.0,24454.0
AverageWellBeing_GDPPerCapita,6.3,28648.0
AverageWellBeing_GDPPerCapita,4.2,3351.0
AverageWellBeing_GDPPerCapita,6.3,9422.0
AverageWellBeing_GDPPerCapita,4.9,3989.0
AverageWellBeing_GDPPerCapita,7.6,57134.0
AverageWellBeing_GDPPerCapita,7.8,83209.0
AverageWellBeing_GDPPerCapita,3.2,2080.0
AverageWellBeing_GDPPerCapita,4.5,962.0
AverageWellBeing_GDPPerCapita,4.0,828.0
AverageWellBeing_GDPPerCapita,6.3,5918.0
AverageWellBeing_GDPPerCapita,2.9,580.0
AverageWellBeing_GDPPerCapita,6.4,18322.0
AverageWellBeing_GDPPerCapita,4.5,4188.0
AverageWellBeing_GDPPerCapita,5.3,10646.0
AverageWellBeing_GDPPerCapita,5.5,6798.0
AverageWellBeing_GDPPerCapita,4.3,656.0
AverageWellBeing_GDPPerCapita,5.0,3855.0
AverageWellBeing_GDPPerCapita,6.9,41295.0
AverageWellBeing_GDPPerCapita,7.0,51457.0
AverageWellBeing_GDPPerCapita,6.4,15128.0
AverageWellBeing_GDPPerCapita,6.0,1719.0
AverageWellBeing_GDPPerCapita,6.5,3158.0
AverageWellBeing_GDPPerCapita,7.1,12772.0
AverageWellBeing_GDPPerCapita,5.5,1755.0
AverageWellBeing_GDPPerCapita,4.1,1289.0
AverageWellBeing_GDPPerCapita,5.0,1687.0
AverageWellBeing_GDPPerCapita,5.0,851.0
AverageWellBeing_Population,3.8,29726803.0
AverageWellBeing_Population,5.5,2900489.0
AverageWellBeing_Population,5.6,37439427.0
AverageWellBeing_Population,6.5,42095224.0
AverageWellBeing_Population,4.3,2978339.0
AverageWellBeing_Population,7.2,22728254.0
AverageWellBeing_Population,7.4,8429991.0
AverageWellBeing_Population,4.7,155257387.0
AverageWellBeing_Population,5.7,9464000.0
AverageWellBeing_Population,6.9,11128246.0
AverageWellBeing_Population,6.1,336707.0
AverageWellBeing_Population,3.2,10049792.0
AverageWellBeing_Population,5.6,743711.0
AverageWellBeing_Population,6.0,10238762.0
AverageWellBeing_Population,4.8,3828419.0
AverageWellBeing_Population,4.8,2132822.0
AverageWellBeing_Population,6.9,202401584.0
AverageWellBeing_Population,4.2,7305888.0
AverageWellBeing_Population,4.0,16590813.0
AverageWellBeing_Population,3.4,10124572.0
AverageWellBeing_Population,3.9,14832255.0
AverageWellBeing_Population,4.2,21659488.0
AverageWellBeing_Population,7.4,34751476.0
AverageWellBeing_Population,4.0,12715465.0
AverageWellBeing_Population,6.6,17388437.0
AverageWellBeing_Population,5.1,1350695000.0
AverageWellBeing_Population,6.4,46881018.0
AverageWellBeing_Population,4.0,733661.0
AverageWellBeing_Population,7.3,4654148.0
AverageWellBeing_Population,3.8,21102641.0
AverageWellBeing_Population,6.0,4267558.0
AverageWellBeing_Population,6.2,1129303.0
AverageWellBeing_Population,6.3,10510785.0
AverageWellBeing_Population,7.5,5591572.0
AverageWellBeing_Population,4.4,853069.0
AverageWellBeing_Population,4.8,10155036.0
AverageWellBeing_Population,6.0,15419493.0
AverageWellBeing_Population,4.2,85660902.0
AverageWellBeing_Population,5.9,6072233.0
AverageWellBeing_Population,5.4,1322696.0
AverageWellBeing_Population,4.6,92191211.0
AverageWellBeing_Population,7.4,5413971.0
AverageWellBeing_Population,6.6,65639975.0
AverageWellBeing_Population,4.0,1613489.0
AverageWellBeing_Population,4.3,3825000.0
AverageWellBeing_Population,6.7,80425823.0
AverageWellBeing_Population,5.1,25544565.0
AverageWellBeing_Population,5.1,11045011.0
AverageWellBeing_Population,5.9,15368759.0
AverageWellBeing_Population,3.7,11628767.0
AverageWellBeing_Population,4.4,10288828.0
AverageWellBeing_Population,4.6,7736131.0
AverageWellBeing_Population,5.5,7154600.0
AverageWellBeing_Population,4.7,9920362.0
AverageWellBeing_Population,7.6,320716.0
AverageWellBeing_Population,4.6,1263589639.0
AverageWellBeing_Population,5.4,248037853.0
AverageWellBeing_Population,4.6,76156975.0
AverageWellBeing_Population,4.7,32780975.0
AverageWellBeing_Population,7.0,4586897.0
AverageWellBeing_Population,7.1,7910500.0
AverageWellBeing_Population,5.8,59539717.0
AverageWellBeing_Population,5.6,2707805.0
AverageWellBeing_Population,6.0,127561489.0
AverageWellBeing_Population,5.8,16791425.0
AverageWellBeing_Population,4.5,42542978.0
AverageWellBeing_Population,5.2,5607200.0
AverageWellBeing_Population,5.1,2034319.0
AverageWellBeing_Population,4.6,4440728.0
AverageWellBeing_Population,4.9,2057331.0
AverageWellBeing_Population,4.4,4190155.0
AverageWellBeing_Population,5.8,2987773.0
AverageWellBeing_Population,7.0,530946.0
AverageWellBeing_Population,4.6,2069270.0
AverageWellBeing_Population,4.3,15700436.0
AverageWellBeing_Population,5.9,29021940.0
AverageWellBeing_Population,6.0,419455.0
AverageWellBeing_Population,4.7,3777067.0
AverageWellBeing_Population,5.5,1255882.0
AverageWellBeing_Population,7.3,122070963.0
AverageWellBeing_Population,4.9,2808339.0
AverageWellBeing_Population,5.2,620601.0
AverageWellBeing_Population,5.0,32984190.0
AverageWellBeing_Population,5.0,25732928.0
AverageWellBeing_Population,4.4,52543841.0
AverageWellBeing_Population,4.7,2291645.0
AverageWellBeing_Population,4.2,27500515.0
AverageWellBeing_Population,7.5,16754962.0
AverageWellBeing_Population,7.2,4408100.0
AverageWellBeing_Population,5.4,5877034.0
AverageWellBeing_Population,3.8,17635782.0
AverageWellBeing_Population,5.5,168240403.0
AverageWellBeing_Population,7.7,5018573.0
AverageWellBeing_Population,6.9,3545192.0
AverageWellBeing_Population,5.1,177392252.0
AverageWellBeing_Population,4.6,4046901.0
AverageWellBeing_Population,6.9,3743761.0
AverageWellBeing_Population,5.8,6379162.0
AverageWellBeing_Population,5.8,30158768.0
AverageWellBeing_Population,5.0,96017322.0
AverageWellBeing_Population,5.9,38063164.0
AverageWellBeing_Population,5.0,10514844.0
AverageWellBeing_Population,3.9,4286188.0
AverageWellBeing_Population,5.2,20058035.0
AverageWellBeing_Population,5.6,143201676.0
AverageWellBeing_Population,3.3,10817350.0
AverageWellBeing_Population,3.7,13780108.0
AverageWellBeing_Population,5.2,7199077.0
AverageWellBeing_Population,4.5,6043157.0
AverageWellBeing_Population,5.9,5407579.0
AverageWellBeing_Population,6.1,2057159.0
AverageWellBeing_Population,5.1,52341695.0
AverageWellBeing_Population,6.0,50004441.0
AverageWellBeing_Population,6.3,46773055.0
AverageWellBeing_Population,4.2,20424000.0
AverageWellBeing_Population,6.3,528535.0
AverageWellBeing_Population,4.9,1231694.0
AverageWellBeing_Population,7.6,9519374.0
AverageWellBeing_Population,7.8,7996861.0
AverageWellBeing_Population,3.2,21427155.0
AverageWellBeing_Population,4.5,7930929.0
AverageWellBeing_Population,4.0,48645709.0
AverageWellBeing_Population,6.3,67164130.0
AverageWellBeing_Population,2.9,6745581.0
AverageWellBeing_Population,6.4,1341579.0
AverageWellBeing_Population,4.5,10777500.0
AverageWellBeing_Population,5.3,74099255.0
AverageWellBeing_Population,5.5,5172941.0
AverageWellBeing_Population,4.3,35400620.0
AverageWellBeing_Population,5.0,45593300.0
AverageWellBeing_Population,6.9,63700300.0
AverageWellBeing_Population,7.0,314112078.0
AverageWellBeing_Population,6.4,3396753.0
AverageWellBeing_Population,6.0,29774500.0
AverageWellBeing_Population,6.5,247498.0
AverageWellBeing_Population,7.1,29854238.0
AverageWellBeing_Population,5.5,88809200.0
AverageWellBeing_Population,4.1,24882792.0
AverageWellBeing_Population,5.0,14786581.0
AverageWellBeing_Population,5.0,14565482.0
HappyLifeYears_Footprint,12.4,0.8
HappyLifeYears_Footprint,34.4,2.2
HappyLifeYears_Footprint,30.5,2.1
HappyLifeYears_Footprint,40.2,3.1
HappyLifeYears_Footprint,24.0,2.2
HappyLifeYears_Footprint,53.1,9.3
HappyLifeYears_Footprint,54.4,6.1
HappyLifeYears_Footprint,23.3,0.7
HappyLifeYears_Footprint,34.0,5.1
HappyLifeYears_Footprint,49.5,7.4
HappyLifeYears_Footprint,34.2,2.5
HappyLifeYears_Footprint,9.9,1.4
HappyLifeYears_Footprint,27.4,2.3
HappyLifeYears_Footprint,25.6,3.0
HappyLifeYears_Footprint,28.6,3.1
HappyLifeYears_Footprint,21.3,3.8
HappyLifeYears_Footprint,39.0,3.1
HappyLifeYears_Footprint,24.0,3.3
HappyLifeYears_Footprint,12.6,1.2
HappyLifeYears_Footprint,9.5,0.8
HappyLifeYears_Footprint,18.2,1.2
HappyLifeYears_Footprint,11.6,1.2
HappyLifeYears_Footprint,53.9,8.2
HappyLifeYears_Footprint,9.6,1.5
HappyLifeYears_Footprint,44.7,4.4
HappyLifeYears_Footprint,30.6,3.4
HappyLifeYears_Footprint,35.1,1.9
HappyLifeYears_Footprint,15.4,1.0
HappyLifeYears_Footprint,48.2,2.8
HappyLifeYears_Footprint,10.3,1.3
HappyLifeYears_Footprint,39.6,3.9
HappyLifeYears_Footprint,42.3,4.2
HappyLifeYears_Footprint,43.4,5.2
HappyLifeYears_Footprint,54.4,5.5
HappyLifeYears_Footprint,15.1,2.2
HappyLifeYears_Footprint,23.7,1.5
HappyLifeYears_Footprint,34.3,2.2
HappyLifeYears_Footprint,21.8,2.2
HappyLifeYears_Footprint,32.2,2.1
HappyLifeYears_Footprint,35.0,6.9
HappyLifeYears_Footprint,17.8,1.0
HappyLifeYears_Footprint,54.6,5.9
HappyLifeYears_Footprint,48.1,5.1
HappyLifeYears_Footprint,15.4,2.0
HappyLifeYears_Footprint,24.7,1.6
HappyLifeYears_Footprint,48.2,5.3
HappyLifeYears_Footprint,18.8,2.0
HappyLifeYears_Footprint,33.3,4.4
HappyLifeYears_Footprint,29.6,1.9
HappyLifeYears_Footprint,11.8,1.4
HappyLifeYears_Footprint,16.5,0.6
HappyLifeYears_Footprint,22.1,1.7
HappyLifeYears_Footprint,40.1,8.8
HappyLifeYears_Footprint,28.7,2.9
HappyLifeYears_Footprint,58.0,6.4
HappyLifeYears_Footprint,20.4,1.2
HappyLifeYears_Footprint,28.4,1.6
HappyLifeYears_Footprint,25.4,2.8
HappyLifeYears_Footprint,22.8,1.9
HappyLifeYears_Footprint,50.3,5.6
HappyLifeYears_Footprint,52.5,6.2
HappyLifeYears_Footprint,41.1,4.6
HappyLifeYears_Footprint,31.9,1.9
HappyLifeYears_Footprint,44.0,5.0
HappyLifeYears_Footprint,31.7,5.6
HappyLifeYears_Footprint,16.2,1.0
HappyLifeYears_Footprint,28.7,1.9
HappyLifeYears_Footprint,31.2,6.3
HappyLifeYears_Footprint,28.2,3.8
HappyLifeYears_Footprint,13.4,1.7
HappyLifeYears_Footprint,15.7,1.2
HappyLifeYears_Footprint,36.4,5.8
HappyLifeYears_Footprint,51.7,15.8
HappyLifeYears_Footprint,27.2,3.3
HappyLifeYears_Footprint,13.7,0.8
HappyLifeYears_Footprint,38.3,3.7
HappyLifeYears_Footprint,40.8,4.4
HappyLifeYears_Footprint,18.0,2.5
HappyLifeYears_Footprint,33.1,3.5
HappyLifeYears_Footprint,44.3,2.9
HappyLifeYears_Footprint,25.3,6.1
HappyLifeYears_Footprint,32.1,3.8
HappyLifeYears_Footprint,26.7,1.7
HappyLifeYears_Footprint,15.0,0.9
HappyLifeYears_Footprint,18.8,1.4
HappyLifeYears_Footprint,21.3,2.5
HappyLifeYears_Footprint,20.2,1.0
HappyLifeYears_Footprint,57.0,5.3
HappyLifeYears_Footprint,52.7,5.6
HappyLifeYears_Footprint,29.2,1.4
HappyLifeYears_Footprint,13.1,1.6
HappyLifeYears_Footprint,15.5,1.2
HappyLifeYears_Footprint,57.1,5.0
HappyLifeYears_Footprint,44.5,7.5
HappyLifeYears_Footprint,19.5,0.8
HappyLifeYears_Footprint,24.5,1.2
HappyLifeYears_Footprint,42.1,2.8
HappyLifeYears_Footprint,31.8,4.2
HappyLifeYears_Footprint,32.9,2.3
HappyLifeYears_Footprint,24.1,1.1
HappyLifeYears_Footprint,39.2,4.4
HappyLifeYears_Footprint,32.3,3.9
HappyLifeYears_Footprint,13.6,1.3
HappyLifeYears_Footprint,30.1,2.7
HappyLifeYears_Footprint,31.7,5.7
HappyLifeYears_Footprint,12.4,0.9
HappyLifeYears_Footprint,15.5,1.2
HappyLifeYears_Footprint,30.3,2.7
HappyLifeYears_Footprint,10.8,1.2
HappyLifeYears_Footprint,37.9,4.1
HappyLifeYears_Footprint,42.6,5.8
HappyLifeYears_Footprint,18.5,3.3
HappyLifeYears_Footprint,42.2,5.7
HappyLifeYears_Footprint,45.3,3.7
HappyLifeYears_Footprint,24.9,1.3
HappyLifeYears_Footprint,35.2,4.3
HappyLifeYears_Footprint,13.6,2.0
HappyLifeYears_Footprint,57.4,7.3
HappyLifeYears_Footprint,59.3,5.8
HappyLifeYears_Footprint,14.7,1.5
HappyLifeYears_Footprint,22.2,0.9
HappyLifeYears_Footprint,16.2,1.3
HappyLifeYears_Footprint,38.6,2.7
HappyLifeYears_Footprint,9.0,1.1
HappyLifeYears_Footprint,34.4,7.9
HappyLifeYears_Footprint,25.2,2.3
HappyLifeYears_Footprint,31.2,3.3
HappyLifeYears_Footprint,24.0,5.5
HappyLifeYears_Footprint,13.8,1.2
HappyLifeYears_Footprint,28.3,2.8
HappyLifeYears_Footprint,49.1,4.9
HappyLifeYears_Footprint,46.8,8.2
HappyLifeYears_Footprint,39.4,2.9
HappyLifeYears_Footprint,27.9,2.3
HappyLifeYears_Footprint,34.9,1.9
HappyLifeYears_Footprint,41.5,3.6
HappyLifeYears_Footprint,32.8,1.7
HappyLifeYears_Footprint,15.2,1.0
HappyLifeYears_Footprint,16.7,1.0
HappyLifeYears_Footprint,16.4,1.4
HappyLifeYears_InequalityOfOutcomes,12.4,0.43
HappyLifeYears_InequalityOfOutcomes,34.4,0.17
HappyLifeYears_InequalityOfOutcomes,30.5,0.24
HappyLifeYears_InequalityOfOutcomes,40.2,0.16
HappyLifeYears_InequalityOfOutcomes,24.0,0.22
HappyLifeYears_InequalityOfOutcomes,53.1,0.08
HappyLifeYears_InequalityOfOutcomes,54.4,0.07
HappyLifeYears_InequalityOfOutcomes,23.3,0.27
HappyLifeYears_InequalityOfOutcomes,34.0,0.13
HappyLifeYears_InequalityOfOutcomes,49.5,0.09
HappyLifeYears_InequalityOfOutcomes,34.2,0.18
HappyLifeYears_InequalityOfOutcomes,9.9,0.44
HappyLifeYears_InequalityOfOutcomes,27.4,0.27
HappyLifeYears_InequalityOfOutcomes,25.6,0.35000000000000003
HappyLifeYears_InequalityOfOutcomes,28.6,0.19
HappyLifeYears_InequalityOfOutcomes,21.3,0.28
HappyLifeYears_InequalityOfOutcomes,39.0,0.22
HappyLifeYears_InequalityOfOutcomes,24.0,0.19
HappyLifeYears_InequalityOfOutcomes,12.6,0.43
HappyLifeYears_InequalityOfOutcomes,9.5,0.48
HappyLifeYears_InequalityOfOutcomes,18.2,0.28
HappyLifeYears_InequalityOfOutcomes,11.6,0.47
HappyLifeYears_InequalityOfOutcomes,53.9,0.09
HappyLifeYears_InequalityOfOutcomes,9.6,0.51
HappyLifeYears_InequalityOfOutcomes,44.7,0.14
HappyLifeYears_InequalityOfOutcomes,30.6,0.17
HappyLifeYears_InequalityOfOutcomes,35.1,0.24
HappyLifeYears_InequalityOfOutcomes,15.4,0.36
HappyLifeYears_InequalityOfOutcomes,48.2,0.15
HappyLifeYears_InequalityOfOutcomes,10.3,0.45
HappyLifeYears_InequalityOfOutcomes,39.6,0.12
HappyLifeYears_InequalityOfOutcomes,42.3,0.12
HappyLifeYears_InequalityOfOutcomes,43.4,0.09
HappyLifeYears_InequalityOfOutcomes,54.4,0.07
HappyLifeYears_InequalityOfOutcomes,15.1,0.42
HappyLifeYears_InequalityOfOutcomes,23.7,0.3
HappyLifeYears_InequalityOfOutcomes,34.3,0.22
HappyLifeYears_InequalityOfOutcomes,21.8,0.23
HappyLifeYears_InequalityOfOutcomes,32.2,0.22
HappyLifeYears_InequalityOfOutcomes,35.0,0.12
HappyLifeYears_InequalityOfOutcomes,17.8,0.36
HappyLifeYears_InequalityOfOutcomes,54.6,0.06
HappyLifeYears_InequalityOfOutcomes,48.1,0.09
HappyLifeYears_InequalityOfOutcomes,15.4,0.36
HappyLifeYears_InequalityOfOutcomes,24.7,0.2
HappyLifeYears_InequalityOfOutcomes,48.2,0.08
HappyLifeYears_InequalityOfOutcomes,18.8,0.38
HappyLifeYears_InequalityOfOutcomes,33.3,0.16
HappyLifeYears_InequalityOfOutcomes,29.6,0.27
HappyLifeYears_InequalityOfOutcomes,11.8,0.42
HappyLifeYears_InequalityOfOutcomes,16.5,0.37
HappyLifeYears_InequalityOfOutcomes,22.1,0.31
HappyLifeYears_InequalityOfOutcomes,40.1,0.1
HappyLifeYears_InequalityOfOutcomes,28.7,0.15
HappyLifeYears_InequalityOfOutcomes,58.0,0.05
HappyLifeYears_InequalityOfOutcomes,20.4,0.31
HappyLifeYears_InequalityOfOutcomes,28.4,0.21
HappyLifeYears_InequalityOfOutcomes,25.4,0.23
HappyLifeYears_InequalityOfOutcomes,22.8,0.27
HappyLifeYears_InequalityOfOutcomes,50.3,0.08
HappyLifeYears_InequalityOfOutcomes,52.5,0.08
HappyLifeYears_InequalityOfOutcomes,41.1,0.12
HappyLifeYears_InequalityOfOutcomes,31.9,0.21
HappyLifeYears_InequalityOfOutcomes,44.0,0.09
HappyLifeYears_InequalityOfOutcomes,31.7,0.18
HappyLifeYears_InequalityOfOutcomes,16.2,0.38
HappyLifeYears_InequalityOfOutcomes,28.7,0.18
HappyLifeYears_InequalityOfOutcomes,31.2,0.14
HappyLifeYears_InequalityOfOutcomes,28.2,0.19
HappyLifeYears_InequalityOfOutcomes,13.4,0.42
HappyLifeYears_InequalityOfOutcomes,15.7,0.38
HappyLifeYears_InequalityOfOutcomes,36.4,0.11
HappyLifeYears_InequalityOfOutcomes,51.7,0.07
HappyLifeYears_InequalityOfOutcomes,27.2,0.18
HappyLifeYears_InequalityOfOutcomes,13.7,0.45
HappyLifeYears_InequalityOfOutcomes,38.3,0.1
HappyLifeYears_InequalityOfOutcomes,40.8,0.13
HappyLifeYears_InequalityOfOutcomes,18.0,0.37
HappyLifeYears_InequalityOfOutcomes,33.1,0.17
HappyLifeYears_InequalityOfOutcomes,44.3,0.19
HappyLifeYears_InequalityOfOutcomes,25.3,0.22
HappyLifeYears_InequalityOfOutcomes,32.1,0.16
HappyLifeYears_InequalityOfOutcomes,26.7,0.25
HappyLifeYears_InequalityOfOutcomes,15.0,0.43
HappyLifeYears_InequalityOfOutcomes,18.8,0.32
HappyLifeYears_InequalityOfOutcomes,21.3,0.26
HappyLifeYears_InequalityOfOutcomes,20.2,0.27
HappyLifeYears_InequalityOfOutcomes,57.0,0.04
HappyLifeYears_InequalityOfOutcomes,52.7,0.08
HappyLifeYears_InequalityOfOutcomes,29.2,0.25
HappyLifeYears_InequalityOfOutcomes,13.1,0.4
HappyLifeYears_InequalityOfOutcomes,15.5,0.44
HappyLifeYears_InequalityOfOutcomes,57.1,0.07
HappyLifeYears_InequalityOfOutcomes,44.5,0.13
HappyLifeYears_InequalityOfOutcomes,19.5,0.4
HappyLifeYears_InequalityOfOutcomes,24.5,0.24
HappyLifeYears_InequalityOfOutcomes,42.1,0.19
HappyLifeYears_InequalityOfOutcomes,31.8,0.22
HappyLifeYears_InequalityOfOutcomes,32.9,0.21
HappyLifeYears_InequalityOfOutcomes,24.1,0.26
HappyLifeYears_InequalityOfOutcomes,39.2,0.11
HappyLifeYears_InequalityOfOutcomes,32.3,0.16
HappyLifeYears_InequalityOfOutcomes,13.6,0.4
HappyLifeYears_InequalityOfOutcomes,30.1,0.19
HappyLifeYears_InequalityOfOutcomes,31.7,0.16
HappyLifeYears_InequalityOfOutcomes,12.4,0.37
HappyLifeYears_InequalityOfOutcomes,15.5,0.33
HappyLifeYears_InequalityOfOutcomes,30.3,0.19
HappyLifeYears_InequalityOfOutcomes,10.8,0.5
HappyLifeYears_InequalityOfOutcomes,37.9,0.13
HappyLifeYears_InequalityOfOutcomes,42.6,0.1
HappyLifeYears_InequalityOfOutcomes,18.5,0.33
HappyLifeYears_InequalityOfOutcomes,42.2,0.11
HappyLifeYears_InequalityOfOutcomes,45.3,0.1
HappyLifeYears_InequalityOfOutcomes,24.9,0.17
HappyLifeYears_InequalityOfOutcomes,35.2,0.19
HappyLifeYears_InequalityOfOutcomes,13.6,0.41
HappyLifeYears_InequalityOfOutcomes,57.4,0.06
HappyLifeYears_InequalityOfOutcomes,59.3,0.06
HappyLifeYears_InequalityOfOutcomes,14.7,0.3
HappyLifeYears_InequalityOfOutcomes,22.2,0.26
HappyLifeYears_InequalityOfOutcomes,16.2,0.33
HappyLifeYears_InequalityOfOutcomes,38.6,0.15
HappyLifeYears_InequalityOfOutcomes,9.0,0.43
HappyLifeYears_InequalityOfOutcomes,34.4,0.21
HappyLifeYears_InequalityOfOutcomes,25.2,0.22
HappyLifeYears_InequalityOfOutcomes,31.2,0.19
HappyLifeYears_InequalityOfOutcomes,24.0,0.31
HappyLifeYears_InequalityOfOutcomes,13.8,0.41
HappyLifeYears_InequalityOfOutcomes,28.3,0.17
HappyLifeYears_InequalityOfOutcomes,49.1,0.09
HappyLifeYears_InequalityOfOutcomes,46.8,0.13
HappyLifeYears_InequalityOfOutcomes,39.4,0.18
HappyLifeYears_InequalityOfOutcomes,27.9,0.3
HappyLifeYears_InequalityOfOutcomes,34.9,0.22
HappyLifeYears_InequalityOfOutcomes,41.5,0.19
HappyLifeYears_InequalityOfOutcomes,32.8,0.19
HappyLifeYears_InequalityOfOutcomes,15.2,0.39
HappyLifeYears_InequalityOfOutcomes,16.7,0.41
HappyLifeYears_InequalityOfOutcomes,16.4,0.37
HappyLifeYears_InequalityAdjustedLifeExpectancy,12.4,38.3
HappyLifeYears_InequalityAdjustedLifeExpectancy,34.4,69.7
HappyLifeYears_InequalityAdjustedLifeExpectancy,30.5,60.5
HappyLifeYears_InequalityAdjustedLifeExpectancy,40.2,68.3
HappyLifeYears_InequalityAdjustedLifeExpectancy,24.0,66.9
HappyLifeYears_InequalityAdjustedLifeExpectancy,53.1,78.6
HappyLifeYears_InequalityAdjustedLifeExpectancy,54.4,78.0
HappyLifeYears_InequalityAdjustedLifeExpectancy,23.3,56.6
HappyLifeYears_InequalityAdjustedLifeExpectancy,34.0,66.7
HappyLifeYears_InequalityAdjustedLifeExpectancy,49.5,77.2
HappyLifeYears_InequalityAdjustedLifeExpectancy,34.2,61.7
HappyLifeYears_InequalityAdjustedLifeExpectancy,9.9,37.3
HappyLifeYears_InequalityAdjustedLifeExpectancy,27.4,54.5
HappyLifeYears_InequalityAdjustedLifeExpectancy,25.6,47.9
HappyLifeYears_InequalityAdjustedLifeExpectancy,28.6,71.1
HappyLifeYears_InequalityAdjustedLifeExpectancy,21.3,50.8
HappyLifeYears_InequalityAdjustedLifeExpectancy,39.0,63.3
HappyLifeYears_InequalityAdjustedLifeExpectancy,24.0,68.1
HappyLifeYears_InequalityAdjustedLifeExpectancy,12.6,36.5
HappyLifeYears_InequalityAdjustedLifeExpectancy,9.5,33.0
HappyLifeYears_InequalityAdjustedLifeExpectancy,18.2,54.2
HappyLifeYears_InequalityAdjustedLifeExpectancy,11.6,33.1
HappyLifeYears_InequalityAdjustedLifeExpectancy,53.9,77.8
HappyLifeYears_InequalityAdjustedLifeExpectancy,9.6,27.3
HappyLifeYears_InequalityAdjustedLifeExpectancy,44.7,74.9
HappyLifeYears_InequalityAdjustedLifeExpectancy,30.6,68.6
HappyLifeYears_InequalityAdjustedLifeExpectancy,35.1,63.1
HappyLifeYears_InequalityAdjustedLifeExpectancy,15.4,43.3
HappyLifeYears_InequalityAdjustedLifeExpectancy,48.2,72.6
HappyLifeYears_InequalityAdjustedLifeExpectancy,10.3,30.6
HappyLifeYears_InequalityAdjustedLifeExpectancy,39.6,73.5
HappyLifeYears_InequalityAdjustedLifeExpectancy,42.3,76.6
HappyLifeYears_InequalityAdjustedLifeExpectancy,43.4,75.5
HappyLifeYears_InequalityAdjustedLifeExpectancy,54.4,76.8
HappyLifeYears_InequalityAdjustedLifeExpectancy,15.1,41.4
HappyLifeYears_InequalityAdjustedLifeExpectancy,23.7,60.8
HappyLifeYears_InequalityAdjustedLifeExpectancy,34.3,64.1
HappyLifeYears_InequalityAdjustedLifeExpectancy,21.8,61.3
HappyLifeYears_InequalityAdjustedLifeExpectancy,32.2,62.5
HappyLifeYears_InequalityAdjustedLifeExpectancy,35.0,72.6
HappyLifeYears_InequalityAdjustedLifeExpectancy,17.8,43.8
HappyLifeYears_InequalityAdjustedLifeExpectancy,54.6,77.6
HappyLifeYears_InequalityAdjustedLifeExpectancy,48.1,78.5
HappyLifeYears_InequalityAdjustedLifeExpectancy,15.4,45.8
HappyLifeYears_InequalityAdjustedLifeExpectancy,24.7,66.9
HappyLifeYears_InequalityAdjustedLifeExpectancy,48.2,77.6
HappyLifeYears_InequalityAdjustedLifeExpectancy,18.8,42.2
HappyLifeYears_InequalityAdjustedLifeExpectancy,33.3,77.6
HappyLifeYears_InequalityAdjustedLifeExpectancy,29.6,59.2
HappyLifeYears_InequalityAdjustedLifeExpectancy,11.8,37.2
HappyLifeYears_InequalityAdjustedLifeExpectancy,16.5,42.9
HappyLifeYears_InequalityAdjustedLifeExpectancy,22.1,58.5
HappyLifeYears_InequalityAdjustedLifeExpectancy,40.1,81.3
HappyLifeYears_InequalityAdjustedLifeExpectancy,28.7,70.9
HappyLifeYears_InequalityAdjustedLifeExpectancy,58.0,79.8
HappyLifeYears_InequalityAdjustedLifeExpectancy,20.4,51.1
HappyLifeYears_InequalityAdjustedLifeExpectancy,28.4,57.2
HappyLifeYears_InequalityAdjustedLifeExpectancy,25.4,66.9
HappyLifeYears_InequalityAdjustedLifeExpectancy,22.8,55.6
HappyLifeYears_InequalityAdjustedLifeExpectancy,50.3,77.5
HappyLifeYears_InequalityAdjustedLifeExpectancy,52.5,78.7
HappyLifeYears_InequalityAdjustedLifeExpectancy,41.1,80.2
HappyLifeYears_InequalityAdjustedLifeExpectancy,31.9,66.3
HappyLifeYears_InequalityAdjustedLifeExpectancy,44.0,80.6
HappyLifeYears_InequalityAdjustedLifeExpectancy,31.7,60.7
HappyLifeYears_InequalityAdjustedLifeExpectancy,16.2,41.0
HappyLifeYears_InequalityAdjustedLifeExpectancy,28.7,60.2
HappyLifeYears_InequalityAdjustedLifeExpectancy,31.2,68.7
