date,year,day,month,week,product,color,quantity,salesprice
1434499200,2015,17,6,25,PANTS,648,1,29.99
1435104000,2015,24,6,26,PANTS,648,1,60.00
1435104000,2015,24,6,26,PANTS,648,1,60.00
1435276800,2015,26,6,26,PANTS,001,1,60.00
1435795200,2015,2,7,27,PANTS,001,1,60.00
1435795200,2015,2,7,27,PANTS,648,1,60.00
1436140800,2015,6,7,28,PANTS,001,1,36.00
1436140800,2015,6,7,28,PANTS,001,1,36.00
1436400000,2015,9,7,28,PANTS,648,1,42.00
1437350400,2015,20,7,30,PANTS,648,2,60.00
1437696000,2015,24,7,30,PANTS,001,2,51.00
1437955200,2015,27,7,31,PANTS,001,2,42.00
1437955200,2015,27,7,31,PANTS,648,1,60.00
1438646400,2015,4,8,32,PANTS,648,1,60.00
1438905600,2015,7,8,32,PANTS,648,2,60.00
1439164800,2015,10,8,33,PANTS,001,1,60.00
1439337600,2015,12,8,33,PANTS,001,1,60.00
1439769600,2015,17,8,34,PANTS,001,1,51.00
1439769600,2015,17,8,34,PANTS,648,1,51.00
1440374400,2015,24,8,35,PANTS,001,2,60.00
1440460800,2015,25,8,35,PANTS,648,1,60.00
1440547200,2015,26,8,35,PANTS,001,1,60.00
1440547200,2015,26,8,35,PANTS,001,1,60.00
1441584000,2015,7,9,37,PANTS,001,1,36.00
1441584000,2015,7,9,37,PANTS,001,1,36.00
1441584000,2015,7,9,37,PANTS,001,1,36.00
1441584000,2015,7,9,37,PANTS,001,2,36.00
1441584000,2015,7,9,37,PANTS,648,1,36.00
1441584000,2015,7,9,37,PANTS,001,1,36.00
1441584000,2015,7,9,37,PANTS,648,1,36.00
1441670400,2015,8,9,37,PANTS,001,1,36.00
1441670400,2015,8,9,37,PANTS,648,1,36.00
1441756800,2015,9,9,37,PANTS,001,1,36.00
1442188800,2015,14,9,38,PANTS,001,2,60.00
1442188800,2015,14,9,38,PANTS,001,2,60.00
1442188800,2015,14,9,38,PANTS,648,2,60.00
1442448000,2015,17,9,38,PANTS,001,1,60.00
1442448000,2015,17,9,38,PANTS,648,1,60.00
1442793600,2015,21,9,39,PANTS,648,1,51.00
1442793600,2015,21,9,39,PANTS,648,1,60.00
1442880000,2015,22,9,39,PANTS,001,1,60.00
1443052800,2015,24,9,39,PANTS,001,1,39.00
1443139200,2015,25,9,39,PANTS,001,1,60.00
1443139200,2015,25,9,39,PANTS,001,1,60.00
1443571200,2015,30,9,40,PANTS,001,1,45.00
1443571200,2015,30,9,40,PANTS,001,2,60.00
1443571200,2015,30,9,40,PANTS,001,1,60.00
1443657600,2015,1,10,40,PANTS,001,2,39.00
1443657600,2015,1,10,40,PANTS,648,1,39.00
1444003200,2015,5,10,41,PANTS,648,1,60.00
1444003200,2015,5,10,41,PANTS,648,1,60.00
1444089600,2015,6,10,41,PANTS,648,1,33.00
1444089600,2015,6,10,41,PANTS,001,1,33.00
1444089600,2015,6,10,41,PANTS,648,1,33.00
1444262400,2015,8,10,41,PANTS,001,1,60.00
1444608000,2015,12,10,42,PANTS,001,1,39.00
1444608000,2015,12,10,42,PANTS,001,1,39.00
1444608000,2015,12,10,42,PANTS,001,1,39.00
1444694400,2015,13,10,42,PANTS,648,2,39.00
1444867200,2015,15,10,42,PANTS,001,1,45.00
1444867200,2015,15,10,42,PANTS,648,1,45.00
1445212800,2015,19,10,43,PANTS,648,1,45.00
1445385600,2015,21,10,43,PANTS,001,1,60.00
1445472000,2015,22,10,43,PANTS,001,2,45.00
1445472000,2015,22,10,43,PANTS,001,1,45.00
1445472000,2015,22,10,43,PANTS,001,1,60.00
1340582400,2012,25,6,26,PANTS,001,1,60.00
1341792000,2012,9,7,28,PANTS,001,1,60.00
1342224000,2012,14,7,28,PANTS,001,1,60.00
1342396800,2012,16,7,29,PANTS,001,1,60.00
1342396800,2012,16,7,29,PANTS,001,1,60.00
1342483200,2012,17,7,29,PANTS,001,1,60.00
1342656000,2012,19,7,29,PANTS,001,1,60.00
1343088000,2012,24,7,30,PANTS,001,1,45.00
1343260800,2012,26,7,30,PANTS,001,1,45.00
1343433600,2012,28,7,30,PANTS,001,2,45.00
1343606400,2012,30,7,31,PANTS,001,1,45.00
1344297600,2012,7,8,32,PANTS,001,2,42.00
1345075200,2012,16,8,33,PANTS,001,2,60.00
1345075200,2012,16,8,33,PANTS,001,1,60.00
1345161600,2012,17,8,33,PANTS,001,2,60.00
1345680000,2012,23,8,34,PANTS,001,1,60.00
1348185600,2012,21,9,38,PANTS,001,1,60.00
1348185600,2012,21,9,38,PANTS,001,1,60.00
1348185600,2012,21,9,38,PANTS,001,2,60.00
1348444800,2012,24,9,39,PANTS,001,1,60.00
1348531200,2012,25,9,39,PANTS,001,1,60.00
1349308800,2012,4,10,40,PANTS,001,1,60.00
1349654400,2012,8,10,41,PANTS,001,3,60.00
1350432000,2012,17,10,42,PANTS,001,1,60.00
1350604800,2012,19,10,42,PANTS,001,1,48.00
1350950400,2012,23,10,43,PANTS,001,2,45.00
1350950400,2012,23,10,43,PANTS,001,1,45.00
1351036800,2012,24,10,43,PANTS,001,2,45.00
1351209600,2012,26,10,43,PANTS,001,1,60.00
1351641600,2012,31,10,44,PANTS,001,1,45.00
1352073600,2012,5,11,45,PANTS,001,1,60.00
1352937600,2012,15,11,46,PANTS,001,3,42.00
1353283200,2012,19,11,47,PANTS,001,1,45.00
1353888000,2012,26,11,48,PANTS,001,1,10.00
1353888000,2012,26,11,48,PANTS,001,1,21.00
1353974400,2012,27,11,48,PANTS,001,1,30.00
1353974400,2012,27,11,48,PANTS,001,2,30.00
1353974400,2012,27,11,48,PANTS,001,2,30.00
1354147200,2012,29,11,48,PANTS,001,1,60.00
1354233600,2012,30,11,48,PANTS,001,1,45.00
1354752000,2012,6,12,49,PANTS,001,2,60.00
1355270400,2012,12,12,50,PANTS,001,3,42.00
1355356800,2012,13,12,50,PANTS,001,1,42.00
1355356800,2012,13,12,50,PANTS,001,1,60.00
1355702400,2012,17,12,51,PANTS,001,1,60.00
1355788800,2012,18,12,51,PANTS,001,1,20.00
1356393600,2012,25,12,52,PANTS,001,1,45.00
1356652800,2012,28,12,52,PANTS,001,2,60.00
1356912000,2012,31,12,53,PANTS,001,1,60.00
1357171200,2013,3,1,1,PANTS,001,1,42.00
1357603200,2013,8,1,2,PANTS,001,1,60.00
1357689600,2013,9,1,2,PANTS,001,1,60.00
1357862400,2013,11,1,2,PANTS,001,1,42.00
1358121600,2013,14,1,3,PANTS,001,3,42.00
1358380800,2013,17,1,3,PANTS,001,2,42.00
1358726400,2013,21,1,4,PANTS,001,1,42.00
1358726400,2013,21,1,4,PANTS,001,1,42.00
1358726400,2013,21,1,4,PANTS,001,2,42.00
1358899200,2013,23,1,4,PANTS,001,1,42.00
1359331200,2013,28,1,5,PANTS,001,1,42.00
1359676800,2013,1,2,5,PANTS,001,1,60.00
1359936000,2013,4,2,6,PANTS,001,1,42.00
1360022400,2013,5,2,6,PANTS,001,1,42.00
1360540800,2013,11,2,7,PANTS,001,1,42.00
1361750400,2013,25,2,9,PANTS,001,1,42.00
1361750400,2013,25,2,9,PANTS,001,1,42.00
1362096000,2013,1,3,9,PANTS,001,2,42.00
1362355200,2013,4,3,10,PANTS,001,2,42.00
1362960000,2013,11,3,11,PANTS,001,1,42.00
1363046400,2013,12,3,11,PANTS,001,1,29.40
1363046400,2013,12,3,11,PANTS,001,2,42.00
1363564800,2013,18,3,12,PANTS,001,1,10.00
1363564800,2013,18,3,12,PANTS,001,1,60.00
1363737600,2013,20,3,12,PANTS,001,1,42.00
1364256000,2013,26,3,13,PANTS,001,1,60.00
1365379200,2013,8,4,15,PANTS,001,1,36.00
1365379200,2013,8,4,15,PANTS,001,1,42.00
1365465600,2013,9,4,15,PANTS,001,1,36.00
1365552000,2013,10,4,15,PANTS,001,1,36.00
1365638400,2013,11,4,15,PANTS,001,1,42.00
1366243200,2013,18,4,16,PANTS,001,1,42.00
1366588800,2013,22,4,17,PANTS,001,2,60.00
1366675200,2013,23,4,17,PANTS,001,1,30.00
1366675200,2013,23,4,17,PANTS,001,1,30.00
1366675200,2013,23,4,17,PANTS,001,1,30.00
1366761600,2013,24,4,17,PANTS,001,1,24.00
1366761600,2013,24,4,17,PANTS,001,2,30.00
1366761600,2013,24,4,17,PANTS,001,10,30.00
1366848000,2013,25,4,17,PANTS,001,1,24.00
1366848000,2013,25,4,17,PANTS,001,2,30.00
1367193600,2013,29,4,18,PANTS,001,1,60.00
1367539200,2013,3,5,18,PANTS,001,1,30.00
1368403200,2013,13,5,20,PANTS,001,1,60.00
1368662400,2013,16,5,20,PANTS,001,1,42.00
1369267200,2013,23,5,21,PANTS,001,2,36.00
1369699200,2013,28,5,22,PANTS,001,1,36.00
1369785600,2013,29,5,22,PANTS,001,2,20.00
1369958400,2013,31,5,22,PANTS,001,3,42.00
1370822400,2013,10,6,24,PANTS,001,1,36.00
1371600000,2013,19,6,25,PANTS,001,1,36.00
1373500800,2013,11,7,28,PANTS,001,1,45.00
1373846400,2013,15,7,29,PANTS,001,2,45.00
1374537600,2013,23,7,30,PANTS,001,1,60.00
1375228800,2013,31,7,31,PANTS,001,2,42.00
1375660800,2013,5,8,32,PANTS,001,1,60.00
1376524800,2013,15,8,33,PANTS,001,1,42.00
1376611200,2013,16,8,33,PANTS,001,1,60.00
1377475200,2013,26,8,35,PANTS,001,1,60.00
1377648000,2013,28,8,35,PANTS,001,1,34.80
1377734400,2013,29,8,35,PANTS,001,1,34.80
1377820800,2013,30,8,35,PANTS,001,1,34.80
1379289600,2013,16,9,38,PANTS,001,1,42.00
1379980800,2013,24,9,39,PANTS,001,1,42.00
1380499200,2013,30,9,40,PANTS,001,1,42.00
1380499200,2013,30,9,40,PANTS,001,1,51.00
1381104000,2013,7,10,41,PANTS,001,1,42.00
1381363200,2013,10,10,41,PANTS,001,1,42.00
1381708800,2013,14,10,42,PANTS,001,1,42.00
1382313600,2013,21,10,43,PANTS,001,1,60.00
1383523200,2013,4,11,45,PANTS,001,1,60.00
1383609600,2013,5,11,45,PANTS,001,1,39.00
1383782400,2013,7,11,45,PANTS,001,1,39.00
1384905600,2013,20,11,47,PANTS,001,1,51.00
1385337600,2013,25,11,48,PANTS,001,1,60.00
1385683200,2013,29,11,48,PANTS,001,2,36.00
1385683200,2013,29,11,48,PANTS,001,1,36.00
1385942400,2013,2,12,49,PANTS,001,1,30.00
1385942400,2013,2,12,49,PANTS,001,1,30.00
1385942400,2013,2,12,49,PANTS,001,1,30.00
1385942400,2013,2,12,49,PANTS,001,2,36.00
1386028800,2013,3,12,49,PANTS,001,1,30.00
1386028800,2013,3,12,49,PANTS,001,1,30.00
1386028800,2013,3,12,49,PANTS,001,1,30.00
1386028800,2013,3,12,49,PANTS,001,1,30.00
1386028800,2013,3,12,49,PANTS,001,1,30.00
1386115200,2013,4,12,49,PANTS,001,1,30.00
1386115200,2013,4,12,49,PANTS,001,1,30.00
1386547200,2013,9,12,50,PANTS,001,2,42.00
1386547200,2013,9,12,50,PANTS,001,1,60.00
1387152000,2013,16,12,51,PANTS,001,2,36.00
1387324800,2013,18,12,51,PANTS,001,1,36.00
1387324800,2013,18,12,51,PANTS,001,1,42.00
1387411200,2013,19,12,51,PANTS,001,1,42.00
1387411200,2013,19,12,51,PANTS,001,1,42.00
1387497600,2013,20,12,51,PANTS,001,2,42.00
1387756800,2013,23,12,52,PANTS,001,1,42.00
1387843200,2013,24,12,52,PANTS,001,2,36.00
1389052800,2014,7,1,2,PANTS,001,1,42.00
1389052800,2014,7,1,2,PANTS,001,1,42.00
1389657600,2014,14,1,3,PANTS,001,3,36.00
1389744000,2014,15,1,3,PANTS,001,3,36.00
1389830400,2014,16,1,3,PANTS,001,1,36.00
1389830400,2014,16,1,3,PANTS,001,1,36.00
1390435200,2014,23,1,4,PANTS,001,2,42.00
1390780800,2014,27,1,5,PANTS,001,1,42.00
1390780800,2014,27,1,5,PANTS,001,1,42.00
1390780800,2014,27,1,5,PANTS,001,1,42.00
1390780800,2014,27,1,5,PANTS,001,1,42.00
1390953600,2014,29,1,5,PANTS,001,1,42.00
1391126400,2014,31,1,5,PANTS,001,1,39.00
1391126400,2014,31,1,5,PANTS,001,2,42.00
1391385600,2014,3,2,6,PANTS,001,1,39.00
1391558400,2014,5,2,6,PANTS,001,1,36.00
1392595200,2014,17,2,8,PANTS,001,2,51.00
1392681600,2014,18,2,8,PANTS,001,1,42.00
1393200000,2014,24,2,9,PANTS,001,1,51.00
1393200000,2014,24,2,9,PANTS,001,1,51.00
1393200000,2014,24,2,9,PANTS,001,1,60.00
1393459200,2014,27,2,9,PANTS,001,2,60.00
1393804800,2014,3,3,10,PANTS,001,1,51.00
1393977600,2014,5,3,10,PANTS,001,1,31.20
1394064000,2014,6,3,10,PANTS,001,1,31.20
1394064000,2014,6,3,10,PANTS,001,1,31.20
1394150400,2014,7,3,10,PANTS,001,1,31.20
1394409600,2014,10,3,11,PANTS,001,1,31.20
1394409600,2014,10,3,11,PANTS,001,1,31.20
1394409600,2014,10,3,11,PANTS,001,4,51.00
1394409600,2014,10,3,11,PANTS,001,2,60.00
1394755200,2014,14,3,11,PANTS,001,1,42.00
1395014400,2014,17,3,12,PANTS,001,2,42.00
1395014400,2014,17,3,12,PANTS,001,1,42.00
1395187200,2014,19,3,12,PANTS,001,2,42.00
1395619200,2014,24,3,13,PANTS,001,2,42.00
1396224000,2014,31,3,14,PANTS,001,1,39.00
1396396800,2014,2,4,14,PANTS,001,1,36.00
1396396800,2014,2,4,14,PANTS,001,1,36.00
1396483200,2014,3,4,14,PANTS,001,1,36.00
1396483200,2014,3,4,14,PANTS,001,1,36.00
1396569600,2014,4,4,14,PANTS,001,1,60.00
1396828800,2014,7,4,15,PANTS,001,1,42.00
1396915200,2014,8,4,15,PANTS,001,1,42.00
1396915200,2014,8,4,15,PANTS,001,1,60.00
1397088000,2014,10,4,15,PANTS,001,2,42.00
1397433600,2014,14,4,16,PANTS,001,1,42.00
1397433600,2014,14,4,16,PANTS,001,1,42.00
1397433600,2014,14,4,16,PANTS,001,2,42.00
1397433600,2014,14,4,16,PANTS,001,1,60.00
1397433600,2014,14,4,16,PANTS,001,1,60.00
1397520000,2014,15,4,16,PANTS,001,1,60.00
1398038400,2014,21,4,17,PANTS,001,1,60.00
1398816000,2014,30,4,18,PANTS,001,1,42.00
1399248000,2014,5,5,19,PANTS,001,1,36.00
1399248000,2014,5,5,19,PANTS,001,1,36.00
1399852800,2014,12,5,20,PANTS,001,5,42.00
1400112000,2014,15,5,20,PANTS,001,1,36.00
1400457600,2014,19,5,21,PANTS,001,1,36.00
1401062400,2014,26,5,22,PANTS,001,1,33.00
1401062400,2014,26,5,22,PANTS,001,1,33.00
1401062400,2014,26,5,22,PANTS,001,1,33.00
1401062400,2014,26,5,22,PANTS,001,1,33.00
1401148800,2014,27,5,22,PANTS,001,1,33.00
1401321600,2014,29,5,22,PANTS,001,1,60.00
1402444800,2014,11,6,24,PANTS,001,1,30.00
1402531200,2014,12,6,24,PANTS,001,2,60.00
1404432000,2014,4,7,27,PANTS,001,1,36.00
1404691200,2014,7,7,28,PANTS,001,1,36.00
1404864000,2014,9,7,28,PANTS,001,1,42.00
1405900800,2014,21,7,30,PANTS,001,2,60.00
1405987200,2014,22,7,30,PANTS,001,2,36.00
1406160000,2014,24,7,30,PANTS,001,1,36.00
1407110400,2014,4,8,32,PANTS,001,2,39.00
1407196800,2014,5,8,32,PANTS,001,2,42.00
1407456000,2014,8,8,32,PANTS,001,2,39.00
1407715200,2014,11,8,33,PANTS,001,1,39.00
1407715200,2014,11,8,33,PANTS,001,1,39.00
1407974400,2014,14,8,33,PANTS,001,1,51.00
1408060800,2014,15,8,33,PANTS,001,1,42.00
1408665600,2014,22,8,34,PANTS,001,4,39.00
1408665600,2014,22,8,34,PANTS,001,1,39.00
1409184000,2014,28,8,35,PANTS,001,2,36.00
1409184000,2014,28,8,35,PANTS,001,1,60.00
1409270400,2014,29,8,35,PANTS,001,2,36.00
1409529600,2014,1,9,36,PANTS,001,2,36.00
1409529600,2014,1,9,36,PANTS,001,1,36.00
1409529600,2014,1,9,36,PANTS,001,1,36.00
1409616000,2014,2,9,36,PANTS,001,6,36.00
1410134400,2014,8,9,37,PANTS,001,1,39.00
1410307200,2014,10,9,37,PANTS,001,1,60.00
1410480000,2014,12,9,37,PANTS,001,1,60.00
1410739200,2014,15,9,38,PANTS,001,1,42.00
1410825600,2014,16,9,38,PANTS,001,2,60.00
1411344000,2014,22,9,39,PANTS,001,2,60.00
1411603200,2014,25,9,39,PANTS,001,2,39.00
1411689600,2014,26,9,39,PANTS,001,2,42.00
1411948800,2014,29,9,40,PANTS,001,2,42.00
1411948800,2014,29,9,40,PANTS,001,1,60.00
1412121600,2014,1,10,40,PANTS,001,1,42.00
1412553600,2014,6,10,41,PANTS,001,1,60.00
1412812800,2014,9,10,41,PANTS,001,1,42.00
1412812800,2014,9,10,41,PANTS,001,1,42.00
1413158400,2014,13,10,42,PANTS,001,1,60.00
1413158400,2014,13,10,42,PANTS,001,1,60.00
1413936000,2014,22,10,43,PANTS,001,1,39.00
1414022400,2014,23,10,43,PANTS,001,1,39.00
1414368000,2014,27,10,44,PANTS,001,1,39.00
1414368000,2014,27,10,44,PANTS,001,2,39.00
1414368000,2014,27,10,44,PANTS,001,1,39.00
1414368000,2014,27,10,44,PANTS,001,2,39.00
1414368000,2014,27,10,44,PANTS,001,2,42.00
1414627200,2014,30,10,44,PANTS,001,1,60.00
1414713600,2014,31,10,44,PANTS,001,1,60.00
1414972800,2014,3,11,45,PANTS,001,1,60.00
1414972800,2014,3,11,45,PANTS,001,1,60.00
1415145600,2014,5,11,45,PANTS,001,2,39.00
1415145600,2014,5,11,45,PANTS,001,1,60.00
1415232000,2014,6,11,45,PANTS,001,1,60.00
1415750400,2014,12,11,46,PANTS,001,1,36.00
1415923200,2014,14,11,46,PANTS,001,2,36.00
1416528000,2014,21,11,47,PANTS,001,2,31.20
1416787200,2014,24,11,48,PANTS,001,1,31.20
1416787200,2014,24,11,48,PANTS,001,5,31.20
1416787200,2014,24,11,48,PANTS,001,2,31.20
1416787200,2014,24,11,48,PANTS,001,4,31.20
1416873600,2014,25,11,48,PANTS,001,1,20.00
1416873600,2014,25,11,48,PANTS,001,2,60.00
1417046400,2014,27,11,48,PANTS,001,1,60.00
1417132800,2014,28,11,48,PANTS,001,1,30.00
1417392000,2014,1,12,49,PANTS,001,1,24.00
1417392000,2014,1,12,49,PANTS,001,2,24.00
1417392000,2014,1,12,49,PANTS,001,1,30.00
1417392000,2014,1,12,49,PANTS,001,1,30.00
1417392000,2014,1,12,49,PANTS,001,1,30.00
1417392000,2014,1,12,49,PANTS,001,2,30.00
1417478400,2014,2,12,49,PANTS,001,1,24.00
1417478400,2014,2,12,49,PANTS,001,2,24.00
1417478400,2014,2,12,49,PANTS,001,2,24.00
1417478400,2014,2,12,49,PANTS,001,1,24.00
1417478400,2014,2,12,49,PANTS,001,1,24.00
1417478400,2014,2,12,49,PANTS,001,2,60.00
1417564800,2014,3,12,49,PANTS,001,2,24.00
1417564800,2014,3,12,49,PANTS,001,1,24.00
1418601600,2014,15,12,51,PANTS,001,2,30.00
1418774400,2014,17,12,51,PANTS,001,1,30.00
1418774400,2014,17,12,51,PANTS,001,1,39.00
1418774400,2014,17,12,51,PANTS,001,2,39.00
1418860800,2014,18,12,51,PANTS,001,1,39.00
1418947200,2014,19,12,51,PANTS,001,1,39.00
1419206400,2014,22,12,52,PANTS,001,1,39.00
1419379200,2014,24,12,52,PANTS,001,1,36.00
1419811200,2014,29,12,53,PANTS,001,1,60.00
1421712000,2015,20,1,4,PANTS,001,1,39.00
1421798400,2015,21,1,4,PANTS,001,2,36.00
1421798400,2015,21,1,4,PANTS,001,1,36.00
1422230400,2015,26,1,5,PANTS,001,1,60.00
1422489600,2015,29,1,5,PANTS,001,1,39.00
1422835200,2015,2,2,6,PANTS,001,1,42.00
1423094400,2015,5,2,6,PANTS,001,1,39.00
1423094400,2015,5,2,6,PANTS,001,1,39.00
1423180800,2015,6,2,6,PANTS,001,2,36.00
1423440000,2015,9,2,7,PANTS,001,2,36.00
1423526400,2015,10,2,7,PANTS,001,1,36.00
1423526400,2015,10,2,7,PANTS,001,1,36.00
1424044800,2015,16,2,8,PANTS,001,1,39.00
1424044800,2015,16,2,8,PANTS,001,1,51.00
1424131200,2015,17,2,8,PANTS,001,1,39.00
1424131200,2015,17,2,8,PANTS,001,2,60.00
1424217600,2015,18,2,8,PANTS,001,1,39.00
1424304000,2015,19,2,8,PANTS,001,2,39.00
1424649600,2015,23,2,9,PANTS,001,1,39.00
1425254400,2015,2,3,10,PANTS,001,2,39.00
1425254400,2015,2,3,10,PANTS,001,1,39.00
1425254400,2015,2,3,10,PANTS,001,1,39.00
1425427200,2015,4,3,10,PANTS,001,4,51.00
1425859200,2015,9,3,11,PANTS,001,2,36.00
1426032000,2015,11,3,11,PANTS,001,1,39.00
1426118400,2015,12,3,11,PANTS,001,1,39.00
1426550400,2015,17,3,12,PANTS,001,1,36.00
1426636800,2015,18,3,12,PANTS,001,1,36.00
1426636800,2015,18,3,12,PANTS,001,1,36.00
1426636800,2015,18,3,12,PANTS,001,1,36.00
1426723200,2015,19,3,12,PANTS,001,4,36.00
1426723200,2015,19,3,12,PANTS,001,1,36.00
1426723200,2015,19,3,12,PANTS,001,2,60.00
1427068800,2015,23,3,13,PANTS,001,1,39.00
1427155200,2015,24,3,13,PANTS,001,1,60.00
1427673600,2015,30,3,14,PANTS,001,1,39.00
1427673600,2015,30,3,14,PANTS,001,1,39.00
1427673600,2015,30,3,14,PANTS,001,2,39.00
1427760000,2015,31,3,14,PANTS,001,2,39.00
1427846400,2015,1,4,14,PANTS,001,2,36.00
1427932800,2015,2,4,14,PANTS,001,2,36.00
1428019200,2015,3,4,14,PANTS,001,3,39.00
1428278400,2015,6,4,15,PANTS,001,1,60.00
1428364800,2015,7,4,15,PANTS,001,1,39.00
1428364800,2015,7,4,15,PANTS,001,1,39.00
1428364800,2015,7,4,15,PANTS,001,1,39.00
1429488000,2015,20,4,17,PANTS,001,2,39.00
1429660800,2015,22,4,17,PANTS,001,1,39.00
1429660800,2015,22,4,17,PANTS,001,1,51.00
1429747200,2015,23,4,17,PANTS,001,2,39.00
1430092800,2015,27,4,18,PANTS,001,2,51.00
1430697600,2015,4,5,19,PANTS,001,2,60.00
1431043200,2015,8,5,19,PANTS,001,1,25.00
1431302400,2015,11,5,20,PANTS,001,2,60.00
1432684800,2015,27,5,22,PANTS,001,3,55.00
1433116800,2015,1,6,23,PANTS,001,1,41.25
1433721600,2015,8,6,24,PANTS,001,1,38.50
1433721600,2015,8,6,24,PANTS,001,1,55.00
1433980800,2015,11,6,24,PANTS,001,1,35.75
1434067200,2015,12,6,24,PANTS,001,1,35.75
1434326400,2015,15,6,25,PANTS,001,1,21.00
1434326400,2015,15,6,25,PANTS,001,1,29.99
1434326400,2015,15,6,25,PANTS,001,1,29.99
1434412800,2015,16,6,25,PANTS,001,1,21.00
1434499200,2015,17,6,25,PANTS,001,1,21.00
1434499200,2015,17,6,25,PANTS,001,1,29.99
1434931200,2015,22,6,26,PANTS,001,1,55.00
1434931200,2015,22,6,26,PANTS,001,1,55.00
1436313600,2015,8,7,28,PANTS,001,4,38.50
1436313600,2015,8,7,28,PANTS,001,1,38.50
1436400000,2015,9,7,28,PANTS,001,2,46.75
1437350400,2015,20,7,30,PANTS,001,2,38.50
1437609600,2015,23,7,30,PANTS,001,1,38.50
1437609600,2015,23,7,30,PANTS,001,2,46.75
1438041600,2015,28,7,31,PANTS,001,1,41.25
1439164800,2015,10,8,33,PANTS,001,1,55.00
1439164800,2015,10,8,33,PANTS,001,3,55.00
1440979200,2015,31,8,36,PANTS,001,2,41.25
1441324800,2015,4,9,36,PANTS,001,1,33.00
1441584000,2015,7,9,37,PANTS,001,1,33.00
1441584000,2015,7,9,37,PANTS,001,1,33.00
1441584000,2015,7,9,37,PANTS,001,1,33.00
1441670400,2015,8,9,37,PANTS,001,1,33.00
1441670400,2015,8,9,37,PANTS,001,1,33.00
1441756800,2015,9,9,37,PANTS,001,2,33.00
1442188800,2015,14,9,38,PANTS,001,1,5.00
1442188800,2015,14,9,38,PANTS,001,1,46.75
1442188800,2015,14,9,38,PANTS,001,1,55.00
1443398400,2015,28,9,40,PANTS,001,2,41.25
1443571200,2015,30,9,40,PANTS,001,2,41.25
1443571200,2015,30,9,40,PANTS,001,1,46.75
1443744000,2015,2,10,40,PANTS,001,2,41.25
1444003200,2015,5,10,41,PANTS,001,1,30.25
1444003200,2015,5,10,41,PANTS,001,1,55.00
1444003200,2015,5,10,41,PANTS,001,1,55.00
1444003200,2015,5,10,41,PANTS,001,1,55.00
1444089600,2015,6,10,41,PANTS,001,1,30.25
1444089600,2015,6,10,41,PANTS,001,2,46.75
1444176000,2015,7,10,41,PANTS,001,1,55.00
1444262400,2015,8,10,41,PANTS,001,1,55.00
1444694400,2015,13,10,42,PANTS,001,1,35.75
1342310400,2012,15,7,29,PANTS,001,1,60.00
1342310400,2012,15,7,29,PANTS,001,1,60.00
1342396800,2012,16,7,29,PANTS,001,1,60.00
1342396800,2012,16,7,29,PANTS,001,1,60.00
1342742400,2012,20,7,29,PANTS,001,1,60.00
1342742400,2012,20,7,29,PANTS,001,1,60.00
1343088000,2012,24,7,30,PANTS,001,1,45.00
1343174400,2012,25,7,30,PANTS,001,1,45.00
1343260800,2012,26,7,30,PANTS,001,1,45.00
1343347200,2012,27,7,30,PANTS,001,1,45.00
1343692800,2012,31,7,31,PANTS,001,1,60.00
1343865600,2012,2,8,31,PANTS,001,2,60.00
1344297600,2012,7,8,32,PANTS,001,1,60.00
1345075200,2012,16,8,33,PANTS,001,1,60.00
1345248000,2012,18,8,33,PANTS,001,1,60.00
1345334400,2012,19,8,34,PANTS,001,1,60.00
1345334400,2012,19,8,34,PANTS,001,1,60.00
1345507200,2012,21,8,34,PANTS,001,1,60.00
1346371200,2012,31,8,35,PANTS,001,2,60.00
1346630400,2012,3,9,36,PANTS,001,1,60.00
1346716800,2012,4,9,36,PANTS,001,2,60.00
1347235200,2012,10,9,37,PANTS,001,1,60.00
1347235200,2012,10,9,37,PANTS,001,1,60.00
1347840000,2012,17,9,38,PANTS,001,1,60.00
1347840000,2012,17,9,38,PANTS,001,1,60.00
1348099200,2012,20,9,38,PANTS,001,1,60.00
1348444800,2012,24,9,39,PANTS,001,1,60.00
1348444800,2012,24,9,39,PANTS,001,1,60.00
1348531200,2012,25,9,39,PANTS,001,1,60.00
1348704000,2012,27,9,39,PANTS,001,1,60.00
1349049600,2012,1,10,40,PANTS,001,1,60.00
1349654400,2012,8,10,41,PANTS,001,1,60.00
1349654400,2012,8,10,41,PANTS,001,1,60.00
1349740800,2012,9,10,41,PANTS,001,1,60.00
1350864000,2012,22,10,43,PANTS,001,1,45.00
1350864000,2012,22,10,43,PANTS,001,1,60.00
1350864000,2012,22,10,43,PANTS,001,1,60.00
1351123200,2012,25,10,43,PANTS,001,1,42.00
1351209600,2012,26,10,43,PANTS,001,1,42.00
1351468800,2012,29,10,44,PANTS,001,1,42.00
1351814400,2012,2,11,44,PANTS,001,1,60.00
1352246400,2012,7,11,45,PANTS,001,1,60.00
1352678400,2012,12,11,46,PANTS,001,1,29.40
1352678400,2012,12,11,46,PANTS,001,2,42.00
1352678400,2012,12,11,46,PANTS,001,1,60.00
1353283200,2012,19,11,47,PANTS,001,2,42.00
1353283200,2012,19,11,47,PANTS,001,2,42.00
1353283200,2012,19,11,47,PANTS,001,1,60.00
1353888000,2012,26,11,48,PANTS,001,1,30.00
1353888000,2012,26,11,48,PANTS,001,1,30.00
