TimeSeriesNo,X-index,Y-value,Class
260,35,35.522,3
260,36,45.644,3
260,37,34.945,3
260,38,34.418,3
260,39,42.386,3
260,40,44.827,3
260,41,38.217,3
260,42,44.962,3
260,43,36.322,3
260,44,37.898,3
260,45,38.453,3
260,46,43.365,3
260,47,37.547,3
260,48,38.222,3
260,49,44.262,3
260,50,44.209,3
260,51,43.544,3
260,52,43.977,3
260,53,47.106,3
260,54,48.925,3
260,55,44.335,3
260,56,47.994,3
260,57,41.431,3
260,58,41.073,3
260,59,50.187,3
260,60,46.39,3
261,1,26.142,3
261,2,26.606,3
261,3,29.734,3
261,4,29.187,3
261,5,28.524,3
261,6,32.139,3
261,7,27.421,3
261,8,33.47,3
261,9,28.03,3
261,10,36.189,3
261,11,37.698,3
261,12,30.073,3
261,13,37.383,3
261,14,35.616,3
261,15,31.102,3
261,16,37.548,3
261,17,35.974,3
261,18,41.246,3
261,19,37.881,3
261,20,35.66,3
261,21,35.417,3
261,22,39.166,3
261,23,43.027,3
261,24,41.145,3
261,25,40.296,3
261,26,37.765,3
261,27,45.183,3
261,28,40.78,3
261,29,39.874,3
261,30,45.994,3
261,31,45.166,3
261,32,39.358,3
261,33,40.15,3
261,34,38.857,3
261,35,48.705,3
261,36,40.945,3
261,37,43.39,3
261,38,44.394,3
261,39,41.661,3
261,40,40.492,3
261,41,44.698,3
261,42,47.167,3
261,43,46.395,3
261,44,48.757,3
261,45,49.008,3
261,46,47.092,3
261,47,49.094,3
261,48,47.119,3
261,49,45.707,3
261,50,52.847,3
261,51,51.107,3
261,52,51.648,3
261,53,52.554,3
261,54,47.863,3
261,55,46.143,3
261,56,50.672,3
261,57,57.829,3
261,58,57.11,3
261,59,56.052,3
261,60,55.359,3
262,1,27.798,3
262,2,27.08,3
262,3,27.625,3
262,4,34.152,3
262,5,37.253,3
262,6,32.011,3
262,7,32.855,3
262,8,31.966,3
262,9,35.415,3
262,10,38.703,3
262,11,33.275,3
262,12,29.621,3
262,13,33.065,3
262,14,39.751,3
262,15,30.428,3
262,16,30.373,3
262,17,38.907,3
262,18,31.819,3
262,19,32.16,3
262,20,35.199,3
262,21,42.644,3
262,22,37.844,3
262,23,35.666,3
262,24,41.028,3
262,25,45.826,3
262,26,46.055,3
262,27,43.452,3
262,28,36.473,3
262,29,40.088,3
262,30,46.702,3
262,31,38.899,3
262,32,46.55,3
262,33,42.937,3
262,34,40.504,3
262,35,46.651,3
262,36,43.28,3
262,37,42.564,3
262,38,43.266,3
262,39,48.06,3
262,40,50.442,3
262,41,46.091,3
262,42,44.934,3
262,43,45.377,3
262,44,42.748,3
262,45,46.615,3
262,46,43.776,3
262,47,44.929,3
262,48,51.956,3
262,49,55.334,3
262,50,53.8,3
262,51,48.415,3
262,52,56.129,3
262,53,50.21,3
262,54,49.678,3
262,55,51.167,3
262,56,52.518,3
262,57,59.658,3
262,58,60.131,3
262,59,52.29,3
262,60,58.742,3
263,1,35.366,3
263,2,25.484,3
263,3,31.528,3
263,4,28.986,3
263,5,34.391,3
263,6,34.821,3
263,7,37.133,3
263,8,26.511,3
263,9,35.301,3
263,10,35.403,3
263,11,35.067,3
263,12,37.918,3
263,13,29.846,3
263,14,33.836,3
263,15,29.847,3
263,16,30.818,3
263,17,33.344,3
263,18,31.18,3
263,19,39.708,3
263,20,36.666,3
263,21,35.876,3
263,22,38.491,3
263,23,33.434,3
263,24,40.96,3
263,25,38.397,3
263,26,42.19,3
263,27,41.785,3
263,28,35.521,3
263,29,35.761,3
263,30,32.434,3
263,31,43.789,3
263,32,36.216,3
263,33,43.289,3
263,34,33.207,3
263,35,40.426,3
263,36,43.914,3
263,37,40.919,3
263,38,42.748,3
263,39,36.303,3
263,40,40.815,3
263,41,39.873,3
263,42,39.625,3
263,43,40.984,3
263,44,36.063,3
263,45,37.562,3
263,46,47.301,3
263,47,39.246,3
263,48,48.21,3
263,49,41.629,3
263,50,39.475,3
263,51,41.916,3
263,52,38.443,3
263,53,49.155,3
263,54,40.043,3
263,55,46.196,3
263,56,43.127,3
263,57,41.6,3
263,58,43.526,3
263,59,41.235,3
263,60,50.302,3
264,1,33.168,3
264,2,27.969,3
264,3,33.034,3
264,4,34.071,3
264,5,26.71,3
264,6,34.841,3
264,7,34.472,3
264,8,27.39,3
264,9,36.333,3
264,10,35.043,3
264,11,30.853,3
264,12,40.77,3
264,13,37.662,3
264,14,41.704,3
264,15,36.421,3
264,16,33.01,3
264,17,35.388,3
264,18,42.522,3
264,19,40.67,3
264,20,39.517,3
264,21,37.986,3
264,22,34.986,3
264,23,36.512,3
264,24,35.136,3
264,25,37.539,3
264,26,46.316,3
264,27,46.226,3
264,28,44.347,3
264,29,41.655,3
264,30,45.207,3
264,31,38.746,3
264,32,47.943,3
264,33,42.054,3
264,34,43.598,3
264,35,47.025,3
264,36,47.586,3
264,37,51.053,3
264,38,42.879,3
264,39,42.134,3
264,40,41.919,3
264,41,42.371,3
264,42,50.526,3
264,43,53.3,3
264,44,46.974,3
264,45,47.819,3
264,46,50.24,3
264,47,54.464,3
264,48,46.954,3
264,49,53.786,3
264,50,55.288,3
264,51,46.389,3
264,52,56.239,3
264,53,57.371,3
264,54,55.938,3
264,55,59.451,3
264,56,58.37,3
264,57,58.415,3
264,58,50.859,3
264,59,60.946,3
264,60,50.995,3
265,1,30.479,3
265,2,30.435,3
265,3,31.596,3
265,4,32.711,3
265,5,35.972,3
265,6,36.764,3
265,7,27.15,3
265,8,35.662,3
265,9,36.148,3
265,10,32.794,3
265,11,31.951,3
265,12,40.099,3
265,13,39.312,3
265,14,37.001,3
265,15,34.874,3
265,16,36.727,3
265,17,38.93,3
265,18,33.88,3
265,19,37.346,3
265,20,42.234,3
265,21,36.336,3
265,22,39.693,3
265,23,44.098,3
265,24,44.31,3
265,25,44.752,3
265,26,43.782,3
265,27,42.194,3
265,28,42.008,3
265,29,35.892,3
265,30,37.9,3
265,31,40.901,3
265,32,47.955,3
265,33,37.096,3
265,34,39.158,3
265,35,46.438,3
265,36,45.282,3
265,37,39.442,3
265,38,42.324,3
265,39,44.177,3
265,40,42.537,3
265,41,45.1,3
265,42,47.702,3
265,43,42.814,3
265,44,50.958,3
265,45,46.751,3
265,46,52.21,3
265,47,48.529,3
265,48,43.171,3
265,49,50.731,3
265,50,53.62,3
265,51,47.73,3
265,52,54.603,3
265,53,45.03,3
265,54,51.824,3
265,55,46.874,3
265,56,53.48,3
265,57,47.867,3
265,58,49,3
265,59,55.442,3
265,60,53.572,3
266,1,32.343,3
266,2,36.307,3
266,3,35.125,3
266,4,36.405,3
266,5,26.191,3
266,6,35.443,3
266,7,29.123,3
266,8,31.973,3
266,9,27.649,3
266,10,32.092,3
266,11,36.112,3
266,12,37.022,3
266,13,33.169,3
266,14,35.232,3
266,15,40.17,3
266,16,36.219,3
266,17,31.36,3
266,18,40.618,3
266,19,30.908,3
266,20,39.845,3
266,21,36,3
266,22,35.523,3
266,23,38.896,3
266,24,33.164,3
266,25,34.845,3
266,26,39.506,3
266,27,38.934,3
266,28,33.471,3
266,29,36.606,3
266,30,43.197,3
266,31,38.925,3
266,32,35.566,3
266,33,43.492,3
266,34,38.022,3
266,35,40.344,3
266,36,41.58,3
266,37,47.473,3
266,38,46.975,3
266,39,43.683,3
266,40,40.152,3
266,41,46.111,3
266,42,48.537,3
266,43,49.579,3
266,44,46.648,3
266,45,43.757,3
266,46,40.778,3
266,47,48.512,3
266,48,45.337,3
266,49,46,3
266,50,41.459,3
266,51,46.043,3
266,52,53.544,3
266,53,49.252,3
266,54,42.578,3
266,55,44.29,3
266,56,52.399,3
266,57,45.393,3
266,58,52.067,3
266,59,50.669,3
266,60,52.351,3
267,1,27.353,3
267,2,25.521,3
267,3,29.12,3
267,4,34.594,3
267,5,33.459,3
267,6,26.922,3
267,7,28.345,3
267,8,29.711,3
267,9,34.73,3
267,10,34.157,3
267,11,34.942,3
267,12,39.771,3
267,13,38.308,3
267,14,31.831,3
267,15,34.912,3
267,16,40.642,3
267,17,32.197,3
267,18,38.349,3
267,19,43.812,3
267,20,44.082,3
267,21,40.471,3
267,22,38.095,3
267,23,40.977,3
267,24,43.894,3
267,25,39.634,3
267,26,41.298,3
267,27,38.096,3
267,28,40.316,3
267,29,37.371,3
267,30,41.833,3
267,31,44.879,3
267,32,48.263,3
267,33,43.299,3
267,34,46.298,3
267,35,49.506,3
267,36,49.196,3
267,37,52.434,3
267,38,52.916,3
267,39,53.34,3
267,40,44.907,3
267,41,47.766,3
267,42,45.317,3
267,43,48.977,3
267,44,52.68,3
267,45,46.386,3
267,46,48.195,3
267,47,53.314,3
267,48,55.716,3
267,49,51.151,3
267,50,57.212,3
267,51,48.611,3
267,52,49.099,3
267,53,52.677,3
267,54,58.602,3
267,55,51.515,3
267,56,50.817,3
267,57,51.932,3
267,58,59.148,3
267,59,54.729,3
267,60,61.659,3
268,1,24.924,3
268,2,32.874,3
268,3,31.52,3
268,4,34.519,3
268,5,34.992,3
268,6,35.431,3
268,7,34.967,3
268,8,27.558,3
268,9,35.74,3
268,10,31.238,3
268,11,27.79,3
268,12,32.638,3
268,13,36.161,3
268,14,39.831,3
268,15,34.453,3
268,16,34.027,3
268,17,36.833,3
268,18,36.9,3
268,19,33.174,3
268,20,38.247,3
268,21,32.201,3
268,22,39.184,3
268,23,39.687,3
268,24,34.887,3
268,25,33.384,3
268,26,31.549,3
268,27,38.723,3
268,28,41.202,3
268,29,44.186,3
268,30,34.433,3
268,31,35.856,3
268,32,38.338,3
268,33,37.318,3
268,34,38.306,3
268,35,39.047,3
268,36,46.248,3
268,37,44.022,3
268,38,43.154,3
268,39,37.96,3
268,40,36.84,3
268,41,43.099,3
268,42,37.914,3
268,43,43.086,3
268,44,40.717,3
268,45,39.295,3
268,46,37.562,3
268,47,48.182,3
268,48,38.747,3
268,49,41.127,3
268,50,48.876,3
268,51,50.271,3
268,52,41.963,3
268,53,51.318,3
268,54,46.46,3
268,55,50.855,3
268,56,47.297,3
268,57,44.672,3
268,58,46.661,3
268,59,52.27,3
268,60,44.01,3
269,1,29.979,3
269,2,26.921,3
269,3,29.029,3
269,4,28.037,3
269,5,28.797,3
269,6,30.226,3
269,7,25.908,3
269,8,32.028,3
269,9,33.184,3
269,10,36.575,3
269,11,28.484,3
269,12,28.962,3
269,13,33.526,3
269,14,31.806,3
269,15,33.772,3
269,16,37.86,3
269,17,32.817,3
269,18,37.352,3
269,19,36.634,3
269,20,35.033,3
269,21,32.914,3
269,22,32.657,3
269,23,41.426,3
269,24,40.98,3
269,25,34.066,3
269,26,42.313,3
269,27,36.723,3
269,28,41.286,3
269,29,39.077,3
269,30,40.856,3
269,31,35.778,3
269,32,35.21,3
269,33,35.395,3
269,34,44.084,3
269,35,38.701,3
269,36,42.362,3
269,37,42.758,3
269,38,39.842,3
269,39,43.064,3
269,40,48.31,3
269,41,43.251,3
269,42,42.917,3
269,43,43.171,3
269,44,44.394,3
269,45,49.86,3
269,46,47.305,3
269,47,48.42,3
269,48,46.327,3
269,49,46.171,3
269,50,40.16,3
269,51,48.958,3
269,52,42.307,3
269,53,41.248,3
269,54,43.23,3
269,55,43.311,3
269,56,44.003,3
269,57,44.533,3
269,58,45.258,3
269,59,44.13,3
269,60,46.749,3
270,1,24.449,3
270,2,25.013,3
270,3,28.879,3
270,4,32.389,3
270,5,28.84,3
270,6,33.364,3
270,7,33.072,3
270,8,36.704,3
270,9,37.407,3
270,10,28.38,3
270,11,31.923,3
270,12,35.511,3
270,13,34.211,3
270,14,37.136,3
270,15,36.535,3
270,16,37.417,3
270,17,30.144,3
270,18,31.12,3
270,19,41.733,3
270,20,35.273,3
270,21,36.464,3
270,22,37.222,3
270,23,31.526,3
270,24,33.408,3
270,25,32.709,3
270,26,36.95,3
270,27,42.316,3
270,28,34.006,3
270,29,45.191,3
270,30,39.297,3
270,31,42.049,3
270,32,46.154,3
270,33,37.116,3
270,34,44.869,3
270,35,39.351,3
270,36,42.737,3
270,37,39.397,3
270,38,46.037,3
270,39,48.466,3
270,40,37.037,3
270,41,42.701,3
270,42,45.448,3
270,43,47.263,3
270,44,47.762,3
270,45,43.697,3
270,46,45.132,3
270,47,47.521,3
270,48,40.125,3
270,49,42.821,3
270,50,48.701,3
270,51,41.696,3
270,52,44.913,3
270,53,49.579,3
270,54,52.95,3
270,55,53.703,3
270,56,49.786,3
270,57,49.152,3
270,58,47.281,3
270,59,45.868,3
270,60,45.25,3
271,1,25.087,3
271,2,33.604,3
271,3,27.734,3
271,4,36.812,3
271,5,26.769,3
271,6,29.288,3
271,7,31.432,3
271,8,33.537,3
271,9,31.849,3
271,10,27.342,3
271,11,31.325,3
271,12,29.124,3
271,13,37.752,3
271,14,31.072,3
271,15,36.749,3
271,16,28.056,3
271,17,35.849,3
271,18,33.848,3
271,19,38.81,3
271,20,29.056,3
271,21,35.649,3
271,22,32.249,3
271,23,38.636,3
271,24,38.094,3
271,25,33.275,3
271,26,37.913,3
271,27,31.378,3
271,28,33.676,3
271,29,38.901,3
271,30,32.821,3
271,31,39.578,3
271,32,36.684,3
271,33,43.211,3
271,34,35.348,3
271,35,42.882,3
271,36,33.972,3
271,37,37.543,3
271,38,41.299,3
271,39,42.103,3
271,40,40.354,3
271,41,40,3
271,42,43.379,3
271,43,44.445,3
271,44,36.157,3
271,45,37.619,3
271,46,37.711,3
271,47,39.431,3
271,48,40.92,3
271,49,37.526,3
271,50,40.337,3
271,51,41.144,3
271,52,48.357,3
271,53,40.931,3
271,54,46.41,3
271,55,49.731,3
271,56,47.084,3
271,57,48.644,3
271,58,39.219,3
271,59,43.858,3
271,60,44.752,3
272,1,25.918,3
272,2,33.663,3
272,3,27.405,3
272,4,36.282,3
272,5,26.623,3
272,6,32.881,3
272,7,35.846,3
272,8,30.87,3
272,9,33.265,3
272,10,31.993,3
272,11,30.972,3
272,12,35.99,3
272,13,30.741,3
272,14,32.293,3
272,15,38.658,3
272,16,35.152,3
272,17,35.534,3
272,18,41.194,3
272,19,40.57,3
272,20,41.553,3
272,21,31.179,3
272,22,32.678,3
272,23,34.161,3
272,24,33.913,3
272,25,41.953,3
272,26,34.578,3
272,27,37.036,3
272,28,35.116,3
272,29,42.82,3
272,30,33.24,3
272,31,37.575,3
272,32,39.26,3
272,33,35.423,3
272,34,41.86,3
272,35,44.087,3
272,36,40.147,3
272,37,36.293,3
272,38,47.117,3
272,39,41.877,3
272,40,47.303,3
272,41,42.331,3
272,42,48.047,3
272,43,46.581,3
272,44,41.764,3
272,45,44.631,3
272,46,46.147,3
272,47,39.093,3
272,48,46.473,3
272,49,47.414,3
272,50,44.253,3
272,51,42.644,3
272,52,46.953,3
272,53,42.789,3
272,54,45.525,3
272,55,43.098,3
272,56,45.398,3
272,57,42.514,3
272,58,49.931,3
272,59,49.169,3
272,60,43.997,3
273,1,32.401,3
273,2,34.512,3
273,3,28.838,3
273,4,33.405,3
273,5,26.964,3
273,6,29.207,3
273,7,34.162,3
273,8,29.324,3
273,9,33.57,3
273,10,26.918,3
273,11,29.2,3
273,12,36.13,3
273,13,30.2,3
273,14,38.007,3
273,15,35.63,3
273,16,29.029,3
273,17,36.699,3
273,18,40.22,3
273,19,38.462,3
273,20,39.557,3
273,21,40.888,3
273,22,33.39,3
273,23,33.991,3
273,24,37.278,3
273,25,36.096,3
273,26,36.64,3
273,27,33.693,3
273,28,39.948,3
273,29,35.125,3
273,30,35.968,3
273,31,36.453,3
273,32,41.888,3
273,33,39.955,3
273,34,40.53,3
273,35,35.707,3
273,36,42.217,3
273,37,36.761,3
273,38,38.919,3
273,39,37.778,3
273,40,39.451,3
273,41,43.702,3
273,42,37.827,3
273,43,37.664,3
273,44,45.498,3
273,45,40.358,3
273,46,46.571,3
273,47,36.868,3
273,48,45.71,3
273,49,46.968,3
273,50,45.482,3
273,51,37.457,3
273,52,42.251,3
273,53,37.935,3
273,54,42.303,3
273,55,48.851,3
273,56,47.291,3
273,57,41.975,3
273,58,50.024,3
273,59,41.513,3
273,60,42.94,3
274,1,26.291,3
274,2,24.543,3
274,3,35.273,3
274,4,29.6,3
274,5,27.925,3
274,6,36.073,3
274,7,26.04,3
274,8,35.11,3
274,9,37.747,3
274,10,37.286,3
274,11,35.492,3
274,12,38.297,3
274,13,35.114,3
274,14,33.73,3
274,15,29.595,3
274,16,30.969,3
274,17,32.529,3
274,18,30.135,3
274,19,29.889,3
274,20,39.864,3
274,21,30.677,3
274,22,40.459,3
274,23,36.713,3
274,24,39.603,3
274,25,40.415,3
274,26,41.466,3
274,27,37.624,3
274,28,31.208,3
274,29,41.243,3
274,30,32.639,3
274,31,33.706,3
274,32,42.904,3
274,33,40.572,3
274,34,34.364,3
274,35,34.498,3
274,36,32.518,3
274,37,43.138,3
274,38,42.797,3
274,39,38.472,3
274,40,37.799,3
274,41,34.742,3
274,42,38.054,3
274,43,46.064,3
274,44,36.556,3
274,45,42.334,3
274,46,40.089,3
274,47,37.935,3
274,48,43.445,3
274,49,37.702,3
274,50,44.167,3
274,51,37.691,3
274,52,37.651,3
274,53,47.616,3
274,54,46.904,3
274,55,47.319,3
274,56,43.741,3
274,57,45.157,3
274,58,42.883,3
274,59,46.781,3
274,60,44.16,3
275,1,31.814,3
275,2,36.116,3
275,3,31.322,3
275,4,37.07,3
275,5,28.459,3
275,6,37.833,3
275,7,36.503,3
275,8,33.638,3
275,9,28.504,3
275,10,37.288,3
275,11,35.561,3
275,12,30.512,3
275,13,35.575,3
275,14,34.325,3
275,15,38.917,3
275,16,32.763,3
275,17,39.752,3
275,18,36.804,3
275,19,34.534,3
275,20,35.857,3
275,21,38.216,3
275,22,36.267,3
275,23,32.352,3
275,24,38.223,3
275,25,41.162,3
275,26,39.833,3
275,27,36.283,3
275,28,42.566,3
275,29,39.284,3
275,30,36.883,3
275,31,43.384,3
275,32,35.765,3
275,33,47.526,3
275,34,37.773,3
275,35,43.533,3
275,36,39.499,3
275,37,44.978,3
275,38,39.06,3
275,39,47.045,3
275,40,40.927,3
275,41,45.933,3
275,42,40.451,3
275,43,41.333,3
275,44,52.008,3
275,45,49.798,3
275,46,52.195,3
275,47,48.468,3
275,48,46.627,3
275,49,44.701,3
275,50,49.655,3
275,51,52.374,3
275,52,48.159,3
275,53,53.144,3
275,54,54.452,3
275,55,51.726,3
275,56,56.49,3
275,57,45.599,3
275,58,46.214,3
275,59,55.445,3
275,60,51.024,3
276,1,30.098,3
276,2,25.381,3
276,3,24.496,3
276,4,36.556,3
276,5,27.488,3
276,6,32.367,3
276,7,36.383,3
276,8,37.493,3
276,9,36.382,3
276,10,36.703,3
276,11,30.205,3
276,12,34.171,3
276,13,29.231,3
276,14,30.108,3
276,15,32.833,3
276,16,30.143,3
276,17,37.69,3
276,18,37.371,3
276,19,37.824,3
276,20,39.503,3
276,21,29.162,3
276,22,36.966,3
276,23,40.527,3
276,24,37.218,3
276,25,33.251,3
276,26,34.448,3
276,27,35.989,3
276,28,33.102,3
276,29,41.673,3
276,30,33.31,3
276,31,35.681,3
276,32,41.184,3
276,33,41.496,3
276,34,39.057,3
276,35,32.739,3
276,36,35.085,3
276,37,42.194,3
276,38,33.675,3
276,39,43.927,3
276,40,34.196,3
276,41,35.239,3
276,42,44.245,3
276,43,37.701,3
276,44,38.237,3
276,45,35.486,3
276,46,38.303,3
276,47,45.033,3
276,48,39.207,3
276,49,46.828,3
276,50,46.461,3
276,51,45.779,3
276,52,44.922,3
276,53,41.211,3
276,54,40.333,3
276,55,47.593,3
276,56,42.322,3
276,57,46.167,3
276,58,38.462,3
276,59,46.416,3
276,60,39.291,3
277,1,26.788,3
277,2,31.326,3
277,3,27.576,3
277,4,35.624,3
277,5,32.744,3
277,6,33.459,3
277,7,26.467,3
277,8,34.131,3
277,9,32.93,3
277,10,32.188,3
277,11,39.412,3
277,12,33.47,3
277,13,38.885,3
277,14,34.323,3
277,15,36.045,3
277,16,40.233,3
277,17,37.678,3
277,18,40.062,3
277,19,41.278,3
277,20,41.549,3
277,21,32.744,3
277,22,42.354,3
277,23,36.438,3
277,24,38.443,3
277,25,35.562,3
277,26,41.318,3
277,27,43.847,3
277,28,46.314,3
277,29,35.64,3
277,30,39.525,3
277,31,40.222,3
277,32,43.354,3
277,33,42.45,3
277,34,38.036,3
277,35,48.258,3
277,36,46.279,3
277,37,46.251,3
277,38,47.144,3
277,39,39.741,3
277,40,41.5,3
277,41,39.565,3
277,42,47.492,3
277,43,47.665,3
277,44,47.362,3
277,45,42.546,3
277,46,47.867,3
277,47,48.524,3
277,48,47.619,3
277,49,45.349,3
277,50,42.979,3
277,51,48.344,3
277,52,47.703,3
277,53,51.399,3
277,54,53.627,3
277,55,53.95,3
277,56,54.122,3
277,57,50.462,3
277,58,52.564,3
277,59,50.186,3
277,60,48.051,3
278,1,31.228,3
278,2,26.206,3
278,3,30.912,3
278,4,33.271,3
278,5,31.564,3
278,6,35.626,3
278,7,28.543,3
278,8,27.685,3
278,9,31.706,3
278,10,28.383,3
278,11,32.002,3
278,12,39.686,3
278,13,33.674,3
278,14,34.264,3
278,15,30.912,3
278,16,37.974,3
278,17,35.913,3
278,18,37.467,3
278,19,43.813,3
278,20,35.434,3
278,21,40.904,3
278,22,45.533,3
278,23,45.277,3
278,24,38.586,3
278,25,39.855,3
278,26,46.507,3
278,27,47.764,3
278,28,38.139,3
278,29,42.549,3
278,30,47.262,3
278,31,48.329,3
278,32,44.032,3
278,33,45.915,3
278,34,42.94,3
278,35,49.621,3
278,36,42.01,3
278,37,45.494,3
278,38,50.237,3
278,39,45.737,3
278,40,43.557,3
278,41,43.542,3
278,42,54.519,3
278,43,50.033,3
278,44,46.096,3
278,45,49.637,3
278,46,51.619,3
278,47,55.462,3
278,48,51.194,3
278,49,51.6,3
278,50,46.323,3
278,51,52.655,3
278,52,53.951,3
278,53,48.87,3
278,54,56.05,3
278,55,56.481,3
278,56,55.05,3
278,57,53.925,3
278,58,53.921,3
278,59,61.757,3
278,60,56.766,3
279,1,28.473,3
279,2,31.56,3
279,3,30.475,3
279,4,28.757,3
279,5,31.279,3
279,6,29.117,3
279,7,31.871,3
279,8,38.483,3
279,9,28.197,3
279,10,29.324,3
279,11,39.16,3
279,12,34.49,3
279,13,38.219,3
279,14,38.66,3
279,15,41.073,3
279,16,32.124,3
279,17,40.619,3
279,18,37.333,3
279,19,36.043,3
279,20,32.372,3
279,21,37.55,3
279,22,33.654,3
279,23,33.063,3
279,24,32.848,3
279,25,40.611,3
279,26,33.627,3
279,27,42.115,3
279,28,33.928,3
279,29,35.917,3
279,30,38.962,3
279,31,39.532,3
279,32,35.88,3
279,33,36.33,3
279,34,36.271,3
279,35,44.027,3
279,36,40.899,3
279,37,46.764,3
279,38,42.503,3
279,39,48.072,3
279,40,43.892,3
279,41,39.186,3
279,42,49.066,3
279,43,48.66,3
279,44,49.982,3
279,45,39.992,3
279,46,50.011,3
279,47,42.467,3
279,48,42.405,3
279,49,41.321,3
279,50,44.862,3
279,51,48.956,3
279,52,47.057,3
279,53,43.537,3
279,54,45.037,3
279,55,50.492,3
279,56,48.922,3
279,57,48.755,3
279,58,46.641,3
279,59,45.394,3
279,60,51.034,3
280,1,24.727,3
280,2,32.748,3
280,3,33.051,3
280,4,27.539,3
280,5,31.271,3
280,6,28.425,3
280,7,28.312,3
280,8,27.87,3
280,9,37.919,3
280,10,33.045,3
280,11,32.52,3
280,12,28.274,3
280,13,30.175,3
280,14,31.985,3
280,15,29.246,3
280,16,36.319,3
280,17,32.251,3
280,18,34.474,3
280,19,40.022,3
280,20,38.302,3
280,21,34.873,3
280,22,32.962,3
280,23,31.145,3
280,24,33.644,3
280,25,37.999,3
280,26,38.939,3
280,27,36.356,3
280,28,35.375,3
280,29,38.834,3
280,30,42.158,3
280,31,40.004,3
280,32,43.093,3
280,33,42.248,3
280,34,35.037,3
280,35,37.725,3
280,36,36.921,3
280,37,44.339,3
280,38,45.438,3
280,39,35.854,3
280,40,34.925,3
280,41,42.14,3
280,42,42.856,3
280,43,45.587,3
280,44,45.947,3
280,45,44.298,3
280,46,46.264,3
280,47,37.689,3
280,48,44.53,3
280,49,39.474,3
280,50,45.954,3
280,51,46.136,3
280,52,40.555,3
280,53,41.655,3
280,54,43.557,3
280,55,49.541,3
280,56,45.377,3
280,57,48.833,3
280,58,39.168,3
280,59,47.39,3
280,60,43.178,3
281,1,25.476,3
281,2,28.618,3
281,3,30.636,3
281,4,31.731,3
281,5,32.619,3
281,6,30.48,3
281,7,37.955,3
281,8,34.195,3
281,9,37.945,3
281,10,29.901,3
281,11,36.046,3
281,12,30.142,3
281,13,31.937,3
281,14,39.03,3
281,15,31.642,3
281,16,32.28,3
281,17,40.19,3
281,18,36.601,3
281,19,36.301,3
281,20,36.303,3
281,21,38.662,3
281,22,43.182,3
281,23,40.712,3
281,24,39.321,3
281,25,38.26,3
281,26,37.386,3
281,27,44.949,3
281,28,34.818,3
281,29,35.297,3
281,30,45.834,3
281,31,36.771,3
281,32,43.159,3
281,33,47.81,3
281,34,47.754,3
281,35,44.683,3
281,36,38.162,3
281,37,42.556,3
281,38,39.043,3
281,39,49.529,3
281,40,45.337,3
281,41,44.893,3
281,42,41.078,3
281,43,49.818,3
281,44,43.679,3
281,45,43.827,3
281,46,50.131,3
281,47,52.53,3
281,48,42.909,3
281,49,44.593,3
281,50,49.615,3
281,51,43.91,3
281,52,52.239,3
281,53,49.52,3
281,54,44.904,3
281,55,48.943,3
281,56,47.858,3
281,57,54.82,3
281,58,50.429,3
281,59,57.268,3
281,60,52.304,3
282,1,26.357,3
282,2,33.834,3
282,3,25.006,3
282,4,26.715,3
282,5,34.322,3
282,6,36.284,3
282,7,30.347,3
282,8,28.522,3
282,9,30.463,3
282,10,28.573,3
282,11,28.953,3
282,12,34.712,3
282,13,34.232,3
282,14,27.778,3
282,15,38.134,3
282,16,34.414,3
282,17,33.264,3
282,18,31.438,3
282,19,33.503,3
282,20,33.654,3
282,21,36.425,3
282,22,34.421,3
282,23,32.246,3
282,24,41.674,3
282,25,32.111,3
282,26,41.205,3
282,27,33.72,3
282,28,40.083,3
282,29,34.19,3
282,30,31.838,3
282,31,38.847,3
282,32,40.478,3
282,33,42.984,3
282,34,38.376,3
282,35,38.89,3
282,36,41.418,3
282,37,43.505,3
282,38,37.379,3
282,39,38.653,3
282,40,38.531,3
282,41,36.798,3
282,42,43.881,3
282,43,40.792,3
282,44,43.008,3
282,45,46.121,3
282,46,40.221,3
282,47,44.247,3
282,48,45.696,3
282,49,45.68,3
282,50,40.915,3
282,51,43.638,3
282,52,38.465,3
282,53,42.439,3
282,54,47.293,3
282,55,46.546,3
282,56,42.078,3
282,57,42.125,3
282,58,48.684,3
282,59,47.387,3
282,60,47.7,3
283,1,24.649,3
283,2,31.284,3
283,3,34.276,3
283,4,32.751,3
283,5,31.823,3
283,6,29.267,3
283,7,26.897,3
283,8,26.611,3
283,9,34.452,3
283,10,28.197,3
283,11,29.542,3
283,12,39.419,3
283,13,39.616,3
283,14,40.313,3
283,15,31.421,3
283,16,31.777,3
283,17,37.873,3
283,18,37.629,3
283,19,38.732,3
283,20,31.865,3
283,21,39.003,3
283,22,38.755,3
283,23,38.306,3
283,24,41.452,3
283,25,36.603,3
283,26,36.12,3
283,27,42.968,3
283,28,33.682,3
283,29,34.275,3
283,30,39.223,3
283,31,41.498,3
283,32,44.517,3
283,33,43.555,3
283,34,46.274,3
283,35,43.107,3
283,36,40.837,3
283,37,41.901,3
283,38,39.358,3
283,39,39.286,3
283,40,48.408,3
283,41,41.543,3
283,42,44.117,3
283,43,48.889,3
283,44,42.214,3
283,45,40.943,3
283,46,48.248,3
283,47,45.253,3
283,48,46.264,3
283,49,45.748,3
283,50,48.449,3
283,51,51.527,3
283,52,53.686,3
