date,year,day,month,week,product,color,size,quantity,salesprice
1461283200,2016,22,4,17,CAPRI,773,XL,1,27.19
1461283200,2016,22,4,17,LONG LEGGING,04H,S,1,16.99
1461283200,2016,22,4,17,CAPRI,1,XL,1,35.70
1461283200,2016,22,4,17,SHORT,1,L,2,35.00
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,999,L,1,31.50
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,10,XL,1,28.00
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,40B,M,1,14.44
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,46E,L,1,14.44
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,46E,M,1,11.89
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,44E,L,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,648,XL,1,28.00
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,92C,L,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,92C,L,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,92C,M,1,11.89
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,92J,S,1,28.00
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,XL,1,13.50
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,21E,S,1,13.29
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,L,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,L,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,L,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,L,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,L,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,L,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,S,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,S,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,XL,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,XL,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,1,XS,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,10,L,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,10,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,10,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,10,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,10,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,10,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,10,S,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,10,XL,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,10,XL,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,10,XS,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,42X,L,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,42X,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,42X,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,42X,XL,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,42X,XL,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,42X,XS,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,648,L,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,648,L,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,648,L,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,648,L,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,648,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,648,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,648,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,648,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,648,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,648,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,648,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,648,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,648,M,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,648,XL,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,648,XL,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,648,XS,1,16.99
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,903,XL,1,13.50
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,3,XL,1,13.50
1461283200,2016,22,4,17,LONG LEGGING,1,M,1,42.00
1461283200,2016,22,4,17,SHORT,1,M,1,28.00
1461283200,2016,22,4,17,CAPRI,1,L,2,50.00
1461283200,2016,22,4,17,PANTS,1,XL,1,35.70
1461283200,2016,22,4,17,SPORTBRA CUT AND SEW,545,42,1,42.00
1461542400,2016,25,4,18,S/S TOP,513,M,1,40.00
1461542400,2016,25,4,18,S/S TOP,25E,L,1,22.99
1461542400,2016,25,4,18,S/S TOP,513,M,1,22.99
1461542400,2016,25,4,18,S/S TOP,95C,M,1,22.99
1461542400,2016,25,4,18,S/S TOP,95C,M,1,22.99
1461542400,2016,25,4,18,JACKETS,1,S,1,45.99
1461542400,2016,25,4,18,LONG LEGGING,1,M,1,35.00
1461542400,2016,25,4,18,PANTS,1,M,1,55.00
1461542400,2016,25,4,18,SHORT,1,M,1,34.00
1461542400,2016,25,4,18,SHORT,1,M,1,40.00
1461542400,2016,25,4,18,LONG LEGGING,1,M,1,42.00
1461542400,2016,25,4,18,LONG LEGGING,1,L,1,50.00
1461542400,2016,25,4,18,CAPRI,34M,L,1,35.00
1461542400,2016,25,4,18,CAPRI,06W,S,1,37.99
1461542400,2016,25,4,18,CAPRI,182,M,1,37.99
1461542400,2016,25,4,18,CAPRI,182,M,1,37.99
1461542400,2016,25,4,18,CAPRI,4DJ,M,1,35.00
1461542400,2016,25,4,18,CAPRI,4DJ,M,1,42.50
1461542400,2016,25,4,18,CAPRI,1,M,1,35.00
1461542400,2016,25,4,18,CAPRI,648,M,1,42.50
1461542400,2016,25,4,18,SKORT,1,L,1,5.00
1461542400,2016,25,4,18,SKORT,648,L,1,5.00
1461542400,2016,25,4,18,SKORT,648,M,1,38.25
1461542400,2016,25,4,18,PANTS,1,L,1,59.50
1461542400,2016,25,4,18,PANTS,1,XL,4,70.00
1461542400,2016,25,4,18,PANTS,1,L,2,35.75
1461542400,2016,25,4,18,PANTS,1,M,2,46.75
1461542400,2016,25,4,18,PANTS,1,S,1,55.00
1461542400,2016,25,4,18,PANTS,1,XL,2,35.75
1461542400,2016,25,4,18,CAPRI,1,0X,1,50.00
1461542400,2016,25,4,18,CAPRI,303,2X,1,42.50
1461542400,2016,25,4,18,PANTS,1,1X,1,31.20
1461542400,2016,25,4,18,LONG LEGGING,1,2X,1,17.84
1461542400,2016,25,4,18,LONG LEGGING,1,2X,1,17.84
1461542400,2016,25,4,18,LONG LEGGING,1,3X,1,20.99
1461542400,2016,25,4,18,CAPRI,1,2X,1,17.84
1461542400,2016,25,4,18,CAPRI,94C,1X,1,20.99
1461542400,2016,25,4,18,JACKETS,1,2X,2,44.20
1461542400,2016,25,4,18,JACKETS,1,3X,2,44.20
1461542400,2016,25,4,18,S/S TOP,1,1X,1,30.60
1461542400,2016,25,4,18,S/S TOP,303,1X,1,30.60
1461542400,2016,25,4,18,S/S TOP,42X,1X,1,30.60
1461542400,2016,25,4,18,S/S TOP,69B,1X,1,30.60
1461542400,2016,25,4,18,S/S TOP,773,1X,1,30.60
1461542400,2016,25,4,18,JACKETS,648,0X,1,28.99
1461542400,2016,25,4,18,L/S TOP,60C,2X,1,44.20
1461542400,2016,25,4,18,LONG LEGGING,00M,L,1,11.04
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,106,M,1,28.00
1461542400,2016,25,4,18,CAPRI,106,M,1,29.40
1461542400,2016,25,4,18,CAPRI,303,M,1,29.40
1461542400,2016,25,4,18,CAPRI,303,M,1,35.70
1461542400,2016,25,4,18,CAPRI,513,M,1,35.00
1461542400,2016,25,4,18,CAPRI,1,M,1,50.00
1461542400,2016,25,4,18,CAPRI,1,XL,1,50.00
1461542400,2016,25,4,18,CAPRI,1,M,1,29.40
1461542400,2016,25,4,18,CAPRI,4DJ,L,1,42.00
1461542400,2016,25,4,18,CAPRI,1,S,1,21.00
1461542400,2016,25,4,18,LONG LEGGING,1,L,2,50.00
1461542400,2016,25,4,18,LONG LEGGING,1,M,2,50.00
1461542400,2016,25,4,18,PANTS,1,L,1,46.75
1461542400,2016,25,4,18,PANTS,1,XL,1,35.75
1461542400,2016,25,4,18,TANK,27L,M,1,34.00
1461542400,2016,25,4,18,TANK,626,M,1,34.00
1461542400,2016,25,4,18,L/S TOP,43X,M,1,45.00
1461542400,2016,25,4,18,TANK,417,M,1,32.30
1461542400,2016,25,4,18,TOP,40,M,1,30.00
1461542400,2016,25,4,18,TOP,40,S,1,30.00
1461542400,2016,25,4,18,TOP,42X,M,1,30.00
1461542400,2016,25,4,18,TOP,38L,L,1,9.00
1461542400,2016,25,4,18,SINGLET,39L,M,1,25.50
1461542400,2016,25,4,18,SINGLET,43X,L,1,9.00
1461542400,2016,25,4,18,SINGLET,42X,M,1,30.00
1461542400,2016,25,4,18,SINGLET,626,L,1,8.99
1461542400,2016,25,4,18,TANK,1,L,1,9.00
1461542400,2016,25,4,18,TANK,138,M,1,25.50
1461542400,2016,25,4,18,PERSONAL PACKS,1,ONE,1,20.00
1461542400,2016,25,4,18,CAPRI,1,0X,2,42.50
1461542400,2016,25,4,18,CAPRI,1,1X,2,42.50
1461542400,2016,25,4,18,S/S TOP,42X,0X,1,40.00
1461542400,2016,25,4,18,TANK,41X,0X,1,48.00
1461542400,2016,25,4,18,S/S TOP,303,0X,1,48.00
1461542400,2016,25,4,18,S/S TOP,303,2X,1,40.80
1461542400,2016,25,4,18,LONG LEGGING,1,XL,1,31.50
1461542400,2016,25,4,18,LONG LEGGING,1,M,1,16.14
1461542400,2016,25,4,18,LONG LEGGING,182,L,2,16.14
1461542400,2016,25,4,18,LONG LEGGING,182,XL,2,16.14
1461542400,2016,25,4,18,LONG LEGGING,0AI,M,1,45.00
1461542400,2016,25,4,18,LONG LEGGING,0AJ,M,1,45.00
1461542400,2016,25,4,18,CAPRI,26E,M,1,31.99
1461542400,2016,25,4,18,CAPRI,0CS,S,1,29.40
1461542400,2016,25,4,18,LONG LEGGING,805,L,1,10.20
1461542400,2016,25,4,18,LONG LEGGING,1,L,1,33.99
1461542400,2016,25,4,18,CAPRI,0BW,M,1,42.00
1461542400,2016,25,4,18,LONG LEGGING,04H,M,1,23.79
1461542400,2016,25,4,18,TANK,805,L,1,10.20
1461542400,2016,25,4,18,JACKETS,361,S,1,43.99
1461542400,2016,25,4,18,JACKETS,805,S,1,43.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,10,M,2,45.00
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,303,M,2,45.00
1461542400,2016,25,4,18,CAPRI,1,M,1,35.70
1461542400,2016,25,4,18,CAPRI,1,M,1,35.70
1461542400,2016,25,4,18,CAPRI,1,XL,1,42.00
1461542400,2016,25,4,18,CAPRI,303,M,2,35.70
1461542400,2016,25,4,18,CAPRI,303,XL,1,35.70
1461542400,2016,25,4,18,PANTS,1,XL,1,46.75
1461542400,2016,25,4,18,PANTS,303,M,1,46.75
1461542400,2016,25,4,18,PANTS,303,M,2,55.00
1461542400,2016,25,4,18,PANTS,303,XL,2,55.00
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,1,XL,1,28.00
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,36M,L,1,34.00
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,40B,M,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,1,XL,1,31.50
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,1,L,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,1,L,2,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,1,M,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,1,M,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,1,M,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,1,M,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,1,M,2,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,1,S,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,1,XL,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,1,XL,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,1,XL,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,10,M,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,10,M,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,10,M,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,10,XL,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,10,XL,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,42X,L,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,42X,L,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,42X,M,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,42X,M,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,42X,XL,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,42X,XL,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,42X,XL,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,648,L,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,648,L,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,648,M,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,648,M,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,648,M,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,648,M,2,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,648,S,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,648,S,2,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,648,XL,1,16.99
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,197,S,1,31.50
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,903,S,1,31.50
1461542400,2016,25,4,18,SPORTBRA CUT AND SEW,904,S,1,31.50
1461542400,2016,25,4,18,CAPRI,1,S,1,35.00
1461542400,2016,25,4,18,CAPRI,4DJ,S,1,35.00
1461542400,2016,25,4,18,CAPRI,999,S,1,35.00
1461542400,2016,25,4,18,LONG LEGGING,1,S,1,38.25
1461542400,2016,25,4,18,CAPRI,999,L,1,35.70
1461542400,2016,25,4,18,CAPRI,1,M,1,50.00
1461542400,2016,25,4,18,CAPRI,1,M,1,50.00
1461542400,2016,25,4,18,CAPRI,999,L,1,50.00
1461542400,2016,25,4,18,PANTS,1,M,1,42.00
1461542400,2016,25,4,18,PANTS,1,XL,1,42.00
1461542400,2016,25,4,18,BERMUDA,1,M,1,40.00
1461542400,2016,25,4,18,BERMUDA,1,M,1,40.00
1461542400,2016,25,4,18,CAPRI,1,L,1,42.00
1461542400,2016,25,4,18,PANTS,1,L,1,46.75
1461542400,2016,25,4,18,CAPRI,1,L,1,50.00
1461542400,2016,25,4,18,CAPRI,1,XL,1,35.00
1461628800,2016,26,4,18,TANK,42X,L,1,46.75
1461628800,2016,26,4,18,TANK,42X,M,1,46.75
1461628800,2016,26,4,18,S/S TOP,40B,M,1,24.99
1461628800,2016,26,4,18,S/S TOP,513,M,1,40.00
1461628800,2016,26,4,18,JACKETS,648,L,1,51.00
1461628800,2016,26,4,18,CAPRI,1,L,3,50.00
1461628800,2016,26,4,18,CAPRI,1,L,2,35.00
1461628800,2016,26,4,18,CAPRI,1,L,3,35.00
1461628800,2016,26,4,18,CAPRI,1,M,1,35.00
1461628800,2016,26,4,18,CAPRI,4DJ,L,1,35.00
1461628800,2016,26,4,18,CAPRI,4DJ,M,1,35.00
1461628800,2016,26,4,18,CAPRI,648,M,1,35.00
1461628800,2016,26,4,18,CAPRI,06W,L,1,32.29
1461628800,2016,26,4,18,CAPRI,06W,L,1,37.99
1461628800,2016,26,4,18,CAPRI,182,M,1,26.59
1461628800,2016,26,4,18,CAPRI,182,XL,1,26.59
1461628800,2016,26,4,18,CAPRI,26E,L,1,26.59
1461628800,2016,26,4,18,CAPRI,26E,L,1,32.29
1461628800,2016,26,4,18,CAPRI,1,L,1,42.50
1461628800,2016,26,4,18,CAPRI,1,M,1,35.00
1461628800,2016,26,4,18,CAPRI,1,S,1,35.00
1461628800,2016,26,4,18,CAPRI,648,L,1,30.00
1461628800,2016,26,4,18,CAPRI,648,S,1,35.00
1461628800,2016,26,4,18,SKORT,1,L,1,38.25
1461628800,2016,26,4,18,SKORT,648,L,1,38.25
1461628800,2016,26,4,18,PANTS,1,L,1,55.00
1461628800,2016,26,4,18,PANTS,1,M,1,55.00
1461628800,2016,26,4,18,PANTS,1,M,1,38.50
1461628800,2016,26,4,18,PANTS,1,3X,2,52.00
1461628800,2016,26,4,18,CAPRI,513,0X,1,35.00
1461628800,2016,26,4,18,LONG LEGGING,1,0X,1,17.84
1461628800,2016,26,4,18,LONG LEGGING,1,1X,1,14.69
1461628800,2016,26,4,18,LONG LEGGING,1,1X,1,17.84
1461628800,2016,26,4,18,LONG LEGGING,773,1X,1,15.39
1461628800,2016,26,4,18,BOTTOM,1,0X,1,14.69
1461628800,2016,26,4,18,CAPRI,648,L,1,11.04
1461628800,2016,26,4,18,S/S TOP,1,0X,1,36.00
1461628800,2016,26,4,18,S/S TOP,1,2X,1,30.60
1461628800,2016,26,4,18,S/S TOP,10,2X,1,30.60
1461628800,2016,26,4,18,TOP,193,0X,1,17.84
1461628800,2016,26,4,18,JACKETS,648,0X,1,24.65
1461628800,2016,26,4,18,JACKETS,648,1X,1,28.99
1461628800,2016,26,4,18,L/S TOP,182,1X,1,17.84
1461628800,2016,26,4,18,L/S TOP,26E,1X,1,17.85
1461628800,2016,26,4,18,L/S TOP,773,0X,1,17.84
1461628800,2016,26,4,18,CAPRI,76B,S,1,9.09
1461628800,2016,26,4,18,SPORTBRA CUT AND SEW,1,L,1,27.00
1461628800,2016,26,4,18,CAPRI,626,XL,1,29.40
1461628800,2016,26,4,18,CAPRI,1,L,1,42.50
1461628800,2016,26,4,18,CAPRI,1,XL,1,35.00
1461628800,2016,26,4,18,CAPRI,1,L,1,29.40
1461628800,2016,26,4,18,CAPRI,1,L,1,21.00
1461628800,2016,26,4,18,CAPRI,773,L,1,21.00
1461628800,2016,26,4,18,LONG LEGGING,1,S,1,31.50
1461628800,2016,26,4,18,LONG LEGGING,1,M,1,35.00
1461628800,2016,26,4,18,TANK,626,XS,1,34.00
1461628800,2016,26,4,18,S/S TOP,1,M,1,30.00
1461628800,2016,26,4,18,S/S TOP,43Q,M,1,30.00
1461628800,2016,26,4,18,LONG LEGGING,02O,XS,1,13.29
1461628800,2016,26,4,18,LONG LEGGING,0AI,M,1,31.50
1461628800,2016,26,4,18,CAPRI,0AG,L,1,42.00
1461628800,2016,26,4,18,CAPRI,0AH,M,2,29.40
1461628800,2016,26,4,18,CAPRI,106,M,1,29.40
1461628800,2016,26,4,18,CAPRI,26E,M,1,22.39
1461628800,2016,26,4,18,CAPRI,26E,XS,1,19.19
1461628800,2016,26,4,18,LONG LEGGING,1,L,1,23.79
1461628800,2016,26,4,18,LONG LEGGING,805,XL,1,23.79
1461628800,2016,26,4,18,LONG LEGGING,303,XS,1,16.99
1461628800,2016,26,4,18,LONG LEGGING,08Z,M,1,23.79
1461628800,2016,26,4,18,LONG LEGGING,0BU,S,1,31.50
1461628800,2016,26,4,18,TANK,22E,XS,1,5.50
1461628800,2016,26,4,18,L/S TOP,668,S,1,8.49
1461628800,2016,26,4,18,L/S TOP,24E,XS,1,8.49
1461628800,2016,26,4,18,L/S TOP,34D,XS,1,8.50
1461628800,2016,26,4,18,L/S TOP,65B,XL,1,14.44
1461628800,2016,26,4,18,L/S TOP,668,XL,1,14.44
1461628800,2016,26,4,18,JACKETS,1,XS,1,22.00
1461628800,2016,26,4,18,CAPRI,00M,XS,1,16.00
1461628800,2016,26,4,18,CAPRI,361,L,1,22.39
1461628800,2016,26,4,18,CAPRI,805,L,1,31.99
1461628800,2016,26,4,18,PANTS,1,M,1,55.00
1461628800,2016,26,4,18,SPORTBRA CUT AND SEW,10,M,1,38.25
1461628800,2016,26,4,18,SPORTBRA CUT AND SEW,10,M,1,34.00
1461628800,2016,26,4,18,SPORTBRA CUT AND SEW,648,M,1,34.00
1461628800,2016,26,4,18,SPORTBRA CUT AND SEW,197,XL,1,38.25
1461628800,2016,26,4,18,SPORTBRA CUT AND SEW,903,XL,1,38.25
1461628800,2016,26,4,18,LONG LEGGING,1,M,2,35.00
1461628800,2016,26,4,18,CAPRI,1,S,2,29.40
1461628800,2016,26,4,18,PANTS,1,XL,1,35.70
1461628800,2016,26,4,18,PANTS,1,M,1,45.00
1461628800,2016,26,4,18,PANTS,1,M,2,55.00
1461715200,2016,27,4,18,S/S TOP,39L,L,1,40.00
1461715200,2016,27,4,18,JACKETS,1,S,1,51.00
1461715200,2016,27,4,18,PANTS,1,L,2,16.50
1461715200,2016,27,4,18,PANTS,1,M,2,16.50
1461715200,2016,27,4,18,PANTS,1,XS,1,16.50
1461715200,2016,27,4,18,LONG LEGGING,1,XS,1,14.69
1461715200,2016,27,4,18,CAPRI,34M,S,1,35.00
1461715200,2016,27,4,18,CAPRI,182,M,1,26.59
1461715200,2016,27,4,18,CAPRI,182,S,1,26.59
1461715200,2016,27,4,18,CAPRI,26E,S,1,26.59
1461715200,2016,27,4,18,CAPRI,805,S,1,26.59
1461715200,2016,27,4,18,CAPRI,0AQ,XS,1,35.00
1461715200,2016,27,4,18,CAPRI,1,L,1,35.00
1461715200,2016,27,4,18,PANTS,1,L,2,38.50
1461715200,2016,27,4,18,PANTS,648,XL,1,38.50
1461715200,2016,27,4,18,CAPRI,1,2X,2,22.39
1461715200,2016,27,4,18,CAPRI,1,2X,1,20.99
1461715200,2016,27,4,18,CAPRI,94C,3X,1,14.69
1461715200,2016,27,4,18,LONG LEGGING,773,1X,1,15.39
1461715200,2016,27,4,18,BOTTOM,1,2X,1,14.69
1461715200,2016,27,4,18,CAPRI,138,S,1,29.40
1461715200,2016,27,4,18,CAPRI,303,M,1,42.00
1461715200,2016,27,4,18,CAPRI,1,XL,1,50.00
1461715200,2016,27,4,18,CAPRI,1,M,1,29.40
1461715200,2016,27,4,18,LONG LEGGING,1,S,1,31.50
1461715200,2016,27,4,18,LONG LEGGING,1,XS,1,31.50
1461715200,2016,27,4,18,PANTS,1,L,1,33.00
1461715200,2016,27,4,18,PANTS,1,S,1,55.00
1461715200,2016,27,4,18,TANK,417,L,1,30.00
1461715200,2016,27,4,18,LONG LEGGING,1,XS,2,31.50
1461715200,2016,27,4,18,LONG LEGGING,02O,XS,1,13.29
1461715200,2016,27,4,18,LONG LEGGING,182,L,1,13.29
1461715200,2016,27,4,18,LONG LEGGING,0AJ,XL,1,31.50
1461715200,2016,27,4,18,CAPRI,0AG,M,1,29.40
1461715200,2016,27,4,18,CAPRI,46X,M,1,42.00
1461715200,2016,27,4,18,CAPRI,509,S,1,22.39
1461715200,2016,27,4,18,LONG LEGGING,805,XS,1,23.79
1461715200,2016,27,4,18,LONG LEGGING,303,XS,1,23.79
1461715200,2016,27,4,18,S/S TOP,513,XS,1,12.99
1461715200,2016,27,4,18,L/S TOP,513,M,1,40.00
1461715200,2016,27,4,18,CAPRI,1,XL,1,60.00
1461715200,2016,27,4,18,PANTS,1,M,1,55.00
1461715200,2016,27,4,18,PANTS,1,XL,1,46.75
1461715200,2016,27,4,18,PANTS,1,XL,1,55.00
1461715200,2016,27,4,18,PANTS,303,M,1,46.75
1461715200,2016,27,4,18,PANTS,303,XL,1,46.75
1461715200,2016,27,4,18,PANTS,303,XL,1,46.75
1461715200,2016,27,4,18,RESISTANCE,646,ONE,1,13.50
1461715200,2016,27,4,18,MATS,211,ONE,1,40.00
1461715200,2016,27,4,18,SPORTBRA CUT AND SEW,92C,XS,1,16.99
1461715200,2016,27,4,18,SPORTBRA CUT AND SEW,981,XS,1,18.99
1461715200,2016,27,4,18,JACKETS,1,S,1,51.00
1461715200,2016,27,4,18,CAPRI,1,S,1,25.00
1461715200,2016,27,4,18,CAPRI,4DJ,L,1,35.00
1461715200,2016,27,4,18,CAPRI,4DJ,S,1,25.00
1461715200,2016,27,4,18,SHORT,1,S,1,30.00
1461715200,2016,27,4,18,LONG LEGGING,1,M,1,29.40
1461715200,2016,27,4,18,LONG LEGGING,1,L,1,31.50
1461715200,2016,27,4,18,CAPRI,1,L,1,50.00
1461715200,2016,27,4,18,PANTS,1,L,1,27.30
1461715200,2016,27,4,18,PANTS,1,M,2,35.70
1461715200,2016,27,4,18,PANTS,1,XL,1,38.50
1461715200,2016,27,4,18,PANTS,1,S,1,45.00
1461715200,2016,27,4,18,CAPRI,1,XL,1,35.00
1461715200,2016,27,4,18,PANTS,1,S,1,55.00
1461801600,2016,28,4,18,S/S TOP,39L,M,1,24.00
1461801600,2016,28,4,18,S/S TOP,513,XL,1,40.00
1461801600,2016,28,4,18,S/S TOP,279,L,1,19.54
1461801600,2016,28,4,18,S/S TOP,513,XL,1,22.99
1461801600,2016,28,4,18,LONG LEGGING,1,XS,1,35.00
1461801600,2016,28,4,18,LONG LEGGING,1,XL,1,60.00
1461801600,2016,28,4,18,LONG LEGGING,1,XS,2,42.00
1461801600,2016,28,4,18,LONG LEGGING,1,XS,1,50.00
1461801600,2016,28,4,18,CAPRI,182,L,1,32.29
1461801600,2016,28,4,18,CAPRI,26E,S,1,26.59
1461801600,2016,28,4,18,SKORT,4DJ,L,1,38.25
1461801600,2016,28,4,18,PANTS,1,XL,1,55.00
1461801600,2016,28,4,18,PANTS,1,M,1,55.00
1461801600,2016,28,4,18,CAPRI,27S,M,1,25.50
1461801600,2016,28,4,18,CAPRI,1,S,1,29.40
1461801600,2016,28,4,18,CAPRI,36M,XL,1,50.00
1461801600,2016,28,4,18,SHORT,907,L,1,24.00
1461801600,2016,28,4,18,TANK,907,M,1,30.00
1461801600,2016,28,4,18,TANK,43X,XL,1,30.00
